Informasi Rekening - Mutasi Rekening, , , 
,,,
No. rekening : 0140855855,,,
Nama : BUDI PUTRA BOGAJAYA PT,,,
Periode : 18/11/2024 - 01/12/2024,,,
Kode Mata Uang : Rp,,,
Tanggal Transaksi,Keterangan,Cabang,Jumlah
28/11/2024,TRSF E-BANKING DB 2811/FTSCY/WS95051 4166894.00  OGSby 18-24/11 DELAPAN JAYA CV  ,0,"4,166,894.00 DB"
28/11/2024,TRSF E-BANKING DB 2811/FTSCY/WS95051 17776003.00  OGSby 18-24/11 MAJU JAYA CV  ,0,"17,776,003.00 DB"
28/11/2024,TRSF E-BANKING DB 2811/FTLLG/0000100 0080017PT. BANK MA  TRANSFER VIA LLG REF NO PPU =0H0V  CV BUDI JAYA ,0,"3,000,000.00 DB"
28/11/2024,BA JASA E-BANKING 2811/DMCHG/0000100 BIAYA TRANSFER SME   ,0,"2,900.00 DB"
28/11/2024,KR OTOMATIS SETORAN JEMPUTAN GCL26 27   ,973,"8,696,000.00 CR"
28/11/2024,TRSF E-BANKING DB 2811/FTSCY/WS95051 3195000.00  OTK 18-24/11 DELAPAN JAYA CV  ,0,"3,195,000.00 DB"
28/11/2024,TRSF E-BANKING DB 2811/FTSCY/WS95051 18127001.00  BSMdanBSB 18-24/11 BUDI UTOMO SANTOSO  ,0,"18,127,001.00 DB"
29/11/2024,KARTU KREDIT MID:000988811 BAKMI GOCIT T1  TGH:00000689001.00 ADM:00000012918.00  ,960,"676,083.00 CR"
29/11/2024,KR OTOMATIS MID : 885000988811 BAKMI GOCIT T1  TGH:     975000.00 DDR:       4310.00  ,998,"970,690.00 CR"
29/11/2024,KR OTOMATIS TANGGAL :28/11 MID : 885000988811  BAKMI GOCIT T1 QR :    7031002.00  DDR:      32775.00 ,998,"6,998,227.00 CR"
29/11/2024,TRSF E-BANKING DB 2911/FTSCY/WS95051 1575000.00  OOSby 11-17/11 BOGAJAYA INTERNASI  ,0,"1,575,000.00 DB"
29/11/2024,TRSF E-BANKING DB 2911/FTSCY/WS95051 1470000.00  OOSby 11-17/11 BOGAJAYA INTERNASI  ,0,"1,470,000.00 DB"
29/11/2024,KR OTOMATIS SETORAN JEMPUTAN GCL28   ,973,"7,040,000.00 CR"
30/11/2024,KR OTOMATIS MID : 885000988811 BAKMI GOCIT T1  TGH:     826000.00 DDR:       3856.99  ,998,"822,143.01 CR"
30/11/2024,KR OTOMATIS TANGGAL :29/11 MID : 885000988811  BAKMI GOCIT T1 QR :    6224996.00  DDR:      26544.96 ,998,"6,198,451.04 CR"
30/11/2024,KR OTOMATIS SETORAN JEMPUTAN GCL29   ,973,"7,966,000.00 CR"
30/11/2024,BIAYA ADM   ,0,"30,000.00 DB"
1/12/2024,KR OTOMATIS TANGGAL :30/11 MID : 885000988811  BAKMI GOCIT T1 QR :    2996001.00  DDR:      13304.00 ,998,"2,982,697.00 CR"
1/12/2024,KARTU KREDIT MID:000988811 BAKMI GOCIT T1  TGH:00000197000.00 ADM:00000002561.00  ,960,"194,439.00 CR"
1/12/2024,KR OTOMATIS MID : 885000988811 BAKMI GOCIT T1  TGH:    1267000.00 DDR:      10213.50  ,998,"1,256,786.50 CR"
"Saldo Awal : 635,079,773.37",,,
"Mutasi Debet : 368,546,829.00",22,,
"Mutasi Kredit : 181,976,685.85",51,,
"Saldo Akhir : 448,509,630.22",,,
