Informasi Rekening - Mutasi Rekening, , , 
,,,
No. rekening : 1031666665,,,
Nama : BPB LA Cafe atas,,,
Periode : 18/11/2024 - 01/12/2024,,,
Kode Mata Uang : Rp,,,
Tanggal Transaksi,Keterangan,Cabang,Jumlah
21/11/2024,KR OTOMATIS TANGGAL :20/11 MID : 885000870072  LA CAFE QR :   12464980.00  DDR:      51392.88 ,998,"12,413,587.12 CR"
21/11/2024,TRSF E-BANKING DB 2111/FTSCY/WS95051 10722910.00  OGSby 11-17/11 DELAPAN JAYA CV  ,0,"10,722,910.00 DB"
21/11/2024,TRSF E-BANKING DB 2111/FTSCY/WS95051 31865291.00  OGSby 11-17/11 MAJU JAYA CV  ,0,"31,865,291.00 DB"
21/11/2024,TRSF E-BANKING DB 2111/FTSCY/WS95051 10411500.00  OTKSby 11-17/11 DELAPAN JAYA CV  ,0,"10,411,500.00 DB"
21/11/2024,TRSF E-BANKING DB 2111/FTSCY/WS95051 19993332.00  BSM 11-17/11 BUDI UTOMO SANTOSO  ,0,"19,993,332.00 DB"
21/11/2024,TRSF E-BANKING DB 2111/FTLLG/0000100 0080017PT. BANK MA  TRANSFER VIA LLG REF NO PPU =W37P  CV BUDI JAYA ,0,"8,000,000.00 DB"
21/11/2024,BA JASA E-BANKING 2111/DMCHG/0000100 BIAYA TRANSFER SME   ,0,"2,900.00 DB"
21/11/2024,KR OTOMATIS SETORAN JEMPUTAN SMK20   ,973,"20,560,000.00 CR"
22/11/2024,TRSF E-BANKING DB 2211/FTSCY/WS95051 6462500.00  OSSby 11-17/11 Y DIAN ARISTYA AND  ,0,"6,462,500.00 DB"
22/11/2024,TRSF E-BANKING DB 2211/FTSCY/WS95051 3434500.00  OSSby 11-17/11 INNICO WIRAWAN SJA  ,0,"3,434,500.00 DB"
22/11/2024,TRSF E-BANKING DB 2211/FTSCY/WS95051 7237500.00  OSSby 11-17/11 MAPAN JAYA CV  ,0,"7,237,500.00 DB"
22/11/2024,TRSF E-BANKING DB 2211/FTSCY/WS95051 840000.00  OSSby 11-17/11 CECELIA LANI LISTI  ,0,"840,000.00 DB"
22/11/2024,TRSF E-BANKING DB 2211/FTSCY/WS95051 805000.00  OSSby 11-17/11 SHERLY LEONORA  ,0,"805,000.00 DB"
22/11/2024,TRSF E-BANKING DB 2211/FTSCY/WS95051 2283000.00  OSSby 11-17/11 STEFEN PITER K  ,0,"2,283,000.00 DB"
22/11/2024,TRSF E-BANKING DB 2211/FTSCY/WS95051 7092000.00  OSSby 11-17/11 FANY WIDJAJA  ,0,"7,092,000.00 DB"
22/11/2024,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    2557002.00 DDR:      14265.00  ,998,"2,542,737.00 CR"
22/11/2024,KARTU KREDIT MID:000870072 LA CAFE  TGH:00000932996.00 ADM:00000012129.00  ,960,"920,867.00 CR"
22/11/2024,KR OTOMATIS TANGGAL :21/11 MID : 885000870072  LA CAFE QR :   10795991.00  DDR:      44113.93 ,998,"10,751,877.07 CR"
22/11/2024,TRSF E-BANKING DB 2211/FTSCY/WS95051 491274.00  RYT-BGH 10/24 KARIMAH  ,0,"491,274.00 DB"
22/11/2024,TRSF E-BANKING DB 2211/FTLLG/0000100 0080017PT. BANK MA  TRANSFER VIA LLG REF NO PPU =XW7H  PT. Budi Putra Bog ,0,"86,695.00 DB"
22/11/2024,BA JASA E-BANKING 2211/DMCHG/0000100 BIAYA TRANSFER SME   ,0,"2,900.00 DB"
22/11/2024,TRSF E-BANKING DB 2211/FTSCY/WS95051 332738.00  RYT-GC 10/24 ANTON  ,0,"332,738.00 DB"
22/11/2024,TRSF E-BANKING DB 2211/FTLLG/0000100 0080017PT. BANK MA  TRANSFER VIA LLG REF NO PPU =XW7K  PT. Budi Putra Bog ,0,"58,718.00 DB"
22/11/2024,BA JASA E-BANKING 2211/DMCHG/0000100 BIAYA TRANSFER SME   ,0,"2,900.00 DB"
22/11/2024,KR OTOMATIS SETORAN JEMPUTAN SMK21   ,973,"19,276,000.00 CR"
22/11/2024,BI-FAST DB TRANSFER   KE 087 PT IWG MANAGEMENT  KBB  ,0,"1,701,530.00 DB"
22/11/2024,BI-FAST DB BIAYA TXN  KE 087 PT IWG MANAGEMENT  KBB  ,0,"2,500.00 DB"
22/11/2024,BI-FAST DB TRANSFER   KE 008 BUDI PUTRA BOGAJAY  KBB  ,0,"168,468.00 DB"
22/11/2024,BI-FAST DB BIAYA TXN  KE 008 BUDI PUTRA BOGAJAY  KBB  ,0,"2,500.00 DB"
23/11/2024,TRSF E-BANKING DB 2311/FTSCY/WS95051 3000000.00  Rutin URSULA TJAHAJO  ,0,"3,000,000.00 DB"
23/11/2024,KARTU KREDIT MID:000870072 LA CAFE  TGH:00001529999.00 ADM:00000019890.00  ,960,"1,510,109.00 CR"
23/11/2024,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    3280997.00 DDR:      15359.48  ,998,"3,265,637.52 CR"
23/11/2024,KR OTOMATIS TANGGAL :22/11 MID : 885000870072  LA CAFE QR :   14372980.00  DDR:      61572.89 ,998,"14,311,407.11 CR"
23/11/2024,KR OTOMATIS SETORAN JEMPUTAN SMK22   ,973,"18,733,000.00 CR"
24/11/2024,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    2212001.00 DDR:      13331.01  ,998,"2,198,669.99 CR"
24/11/2024,KR OTOMATIS TANGGAL :23/11 MID : 885000870072  LA CAFE QR :   11125977.00  DDR:      46855.88 ,998,"11,079,121.12 CR"
24/11/2024,KARTU KREDIT MID:000870072 LA CAFE  TGH:00001574001.00 ADM:00000020462.00  ,960,"1,553,539.00 CR"
25/11/2024,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    3508000.00 DDR:      23086.51  ,998,"3,484,913.49 CR"
25/11/2024,KARTU KREDIT MID:000870072 LA CAFE  TGH:00001066998.00 ADM:00000013871.00  ,960,"1,053,127.00 CR"
25/11/2024,KR OTOMATIS TANGGAL :24/11 MID : 885000870072  LA CAFE QR :   11905993.00  DDR:      50335.93 ,998,"11,855,657.07 CR"
25/11/2024,KR OTOMATIS SETORAN JEMPUTAN SMK23 24   ,973,"32,010,000.00 CR"
26/11/2024,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    2949002.00 DDR:      20386.51  ,998,"2,928,615.49 CR"
26/11/2024,KARTU KREDIT MID:000870072 LA CAFE  TGH:00000437000.00 ADM:00000005681.00  ,960,"431,319.00 CR"
26/11/2024,KR OTOMATIS TANGGAL :25/11 MID : 885000870072  LA CAFE QR :    9197979.00  DDR:      36841.88 ,998,"9,161,137.12 CR"
26/11/2024,KR OTOMATIS SETORAN JEMPUTAN SMK25   ,973,"14,022,000.00 CR"
26/11/2024,TRSF E-BANKING DB 2611/FTSCY/WS95051 2991500.00  OGStokis 15-21/11 BOGAJAYA MEGAH ABA  ,0,"2,991,500.00 DB"
26/11/2024,TRSF E-BANKING DB 2611/FTSCY/WS95051 15739058.00  PPN 10/24 MAJU JAYA CV  ,0,"15,739,058.00 DB"
26/11/2024,BYR VIA E-BANKING 26/11  95051 PENERIMAAN NEGARA  029493046284122  ,0,"9,146,475.00 DB"
27/11/2024,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    1996994.00 DDR:      11384.95  ,998,"1,985,609.05 CR"
27/11/2024,KARTU KREDIT MID:000870072 LA CAFE  TGH:00000965000.00 ADM:00000012545.00  ,960,"952,455.00 CR"
27/11/2024,KR OTOMATIS TANGGAL :26/11 MID : 885000870072  LA CAFE QR :   10090982.00  DDR:      41488.89 ,998,"10,049,493.11 CR"
28/11/2024,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    2998997.00 DDR:      13346.97  ,998,"2,985,650.03 CR"
28/11/2024,KARTU KREDIT MID:000870072 LA CAFE  TGH:00000930999.00 ADM:00000013132.00  ,960,"917,867.00 CR"
28/11/2024,KR OTOMATIS TANGGAL :27/11 MID : 885000870072  LA CAFE QR :    7420991.00  DDR:      30640.94 ,998,"7,390,350.06 CR"
28/11/2024,TRSF E-BANKING DB 2811/FTSCY/WS95051 11233378.00  OGSby 18-24/11 DELAPAN JAYA CV  ,0,"11,233,378.00 DB"
28/11/2024,TRSF E-BANKING DB 2811/FTSCY/WS95051 33373204.00  OGSby 18-24/11 MAJU JAYA CV  ,0,"33,373,204.00 DB"
28/11/2024,TRSF E-BANKING DB 2811/FTLLG/0000100 0080017PT. BANK MA  TRANSFER VIA LLG REF NO PPU =0H3K  CV BUDI JAYA ,0,"2,000,000.00 DB"
28/11/2024,BA JASA E-BANKING 2811/DMCHG/0000100 BIAYA TRANSFER SME   ,0,"2,900.00 DB"
28/11/2024,KR OTOMATIS SETORAN JEMPUTAN SMK26 27   ,973,"25,801,000.00 CR"
28/11/2024,TRSF E-BANKING DB 2811/FTSCY/WS95051 13951000.00  OTK 18-24/11 DELAPAN JAYA CV  ,0,"13,951,000.00 DB"
28/11/2024,TRSF E-BANKING DB 2811/FTSCY/WS95051 41765474.00  BSMdanBSB 18-24/11 BUDI UTOMO SANTOSO  ,0,"41,765,474.00 DB"
29/11/2024,KARTU KREDIT MID:000870072 LA CAFE  TGH:00000434000.00 ADM:00000005642.00  ,960,"428,358.00 CR"
29/11/2024,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    1999998.00 DDR:       8609.98  ,998,"1,991,388.02 CR"
29/11/2024,TRSF E-BANKING DB 2911/ADSCY/0000100 24112800641353  AUTODEBET 9482004684-005  BCA FINANCE PT ,291,"6,466,300.00 DB"
29/11/2024,TRSF E-BANKING DB 2911/FTSCY/WS95051 4135750.00  OSSby 18-24/11 INNICO WIRAWAN SJA  ,0,"4,135,750.00 DB"
29/11/2024,TRSF E-BANKING DB 2911/FTSCY/WS95051 7027500.00  OSSby 18-24/11 Y DIAN ARISTYA AND  ,0,"7,027,500.00 DB"
29/11/2024,TRSF E-BANKING DB 2911/FTSCY/WS95051 7325000.00  OSSby 18-24/11 MAPAN JAYA CV  ,0,"7,325,000.00 DB"
29/11/2024,TRSF E-BANKING DB 2911/FTSCY/WS95051 840000.00  OSSby 18-24/11 CECELIA LANI LISTI  ,0,"840,000.00 DB"
29/11/2024,TRSF E-BANKING DB 2911/FTSCY/WS95051 661250.00  OSSby 18-24/11 SHERLY LEONORA  ,0,"661,250.00 DB"
29/11/2024,TRSF E-BANKING DB 2911/FTSCY/WS95051 1656000.00  OSSby 18-24/11 STEFEN PITER K  ,0,"1,656,000.00 DB"
29/11/2024,TRSF E-BANKING DB 2911/FTSCY/WS95051 7228000.00  OSSby 18-24/11 FANY WIDJAJA  ,0,"7,228,000.00 DB"
29/11/2024,KR OTOMATIS TANGGAL :28/11 MID : 885000870072  LA CAFE QR :    8102989.00  DDR:      33442.93 ,998,"8,069,546.07 CR"
29/11/2024,KR OTOMATIS SETORAN JEMPUTAN SMK28   ,973,"11,100,000.00 CR"
30/11/2024,TRSF E-BANKING DB 3011/FTSCY/WS95051 3000000.00  Rutin URSULA TJAHAJO  ,0,"3,000,000.00 DB"
30/11/2024,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    3449000.00 DDR:      23618.50  ,998,"3,425,381.50 CR"
30/11/2024,KR OTOMATIS TANGGAL :29/11 MID : 885000870072  LA CAFE QR :    9131995.00  DDR:      38219.94 ,998,"9,093,775.06 CR"
30/11/2024,KARTU KREDIT MID:000870072 LA CAFE  TGH:00000660000.00 ADM:00000008580.00  ,960,"651,420.00 CR"
30/11/2024,KR OTOMATIS SETORAN JEMPUTAN SMK29   ,973,"10,181,000.00 CR"
30/11/2024,BIAYA ADM   ,0,"30,000.00 DB"
30/11/2024,CR KOREKSI BUNGA   ,0,75.43 CR
30/11/2024,BUNGA   ,0,"198,463.06 CR"
30/11/2024,PAJAK BUNGA   ,0,"39,707.70 DB"
1/12/2024,KR OTOMATIS TANGGAL :30/11 MID : 885000870072  LA CAFE QR :    8670988.00  DDR:      36042.92 ,998,"8,634,945.08 CR"
1/12/2024,KARTU KREDIT MID:000870072 LA CAFE  TGH:00000798000.00 ADM:00000013536.00  ,960,"784,464.00 CR"
1/12/2024,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    2820003.00 DDR:      16716.49  ,998,"2,803,286.51 CR"
"Saldo Awal : 984,508,927.30",,,
"Mutasi Debet : 418,398,638.70",47,,
"Mutasi Kredit : 417,187,803.47",55,,
"Saldo Akhir : 983,298,092.07",,,
