Informasi Rekening - Mutasi Rekening, , , 
,,,
No. rekening : 1031666665,,,
Nama : BPB LA Cafe atas,,,
Periode : 16/12/2024 - 14/01/2025,,,
Tanggal Transaksi,Keterangan,Cabang,Jumlah
24/12/2024,TRSF E-BANKING DB 2412/FTSCY/WS95051 9000000.00  SMOO MAJU JAYA CV  ,0,"9,000,000.00 DB"
24/12/2024,TRSF E-BANKING DB 2412/FTLLG/0000100 0080017PT. BANK MA  TRANSFER VIA LLG REF NO PPU =GTDP  KAP Drs. Arief H.P ,0,"8,750,000.00 DB"
24/12/2024,BA JASA E-BANKING 2412/DMCHG/0000100 BIAYA TRANSFER SME   ,0,"2,900.00 DB"
24/12/2024,BYR VIA E-BANKING 24/12  95051 PENERIMAAN NEGARA  029501396876108  ,0,"8,976,038.00 DB"
24/12/2024,KR OTOMATIS SETORAN JEMPUTAN SMK23   ,973,"17,182,000.00 CR"
25/12/2024,KARTU KREDIT MID:000870072 LA CAFE  TGH:00000856000.00 ADM:00000015650.00  ,960,"840,350.00 CR"
25/12/2024,KR OTOMATIS TANGGAL :24/12 MID : 885000870072  LA CAFE QR :   13493979.00  DDR:      53827.88 ,998,"13,440,151.12 CR"
25/12/2024,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    3032002.00 DDR:      19371.99  ,998,"3,012,630.01 CR"
25/12/2024,KR OTOMATIS SETORAN JEMPUTAN SMK24   ,973,"21,346,000.00 CR"
26/12/2024,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    2804998.00 DDR:      14305.48  ,998,"2,790,692.52 CR"
26/12/2024,KARTU KREDIT MID:000870072 LA CAFE  TGH:00001251999.00 ADM:00000016276.00  ,960,"1,235,723.00 CR"
26/12/2024,KR OTOMATIS TANGGAL :25/12 MID : 885000870072  LA CAFE QR :    7540988.00  DDR:      30906.91 ,998,"7,510,081.09 CR"
26/12/2024,KR OTOMATIS SETORAN JEMPUTAN SMK25   ,973,"8,910,000.00 CR"
27/12/2024,KARTU KREDIT MID:000870072 LA CAFE  TGH:00001915001.00 ADM:00000024895.00  ,960,"1,890,106.00 CR"
27/12/2024,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    3758995.00 DDR:      20334.95  ,998,"3,738,660.05 CR"
27/12/2024,KR OTOMATIS TANGGAL :26/12 MID : 885000870072  LA CAFE QR :   11663988.00  DDR:      51501.92 ,998,"11,612,486.08 CR"
27/12/2024,KR OTOMATIS SETORAN JEMPUTAN SMK26   ,973,"11,047,000.00 CR"
28/12/2024,TRSF E-BANKING DB 2812/FTSCY/WS95051 3000000.00  Rutin URSULA TJAHAJO  ,0,"3,000,000.00 DB"
28/12/2024,KARTU KREDIT MID:000870072 LA CAFE  TGH:00000825002.00 ADM:00000010725.00  ,960,"814,277.00 CR"
28/12/2024,KR OTOMATIS TANGGAL :27/12 MID : 885000870072  LA CAFE QR :    8953986.00  DDR:      38151.90 ,998,"8,915,834.10 CR"
28/12/2024,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    2412003.00 DDR:       9338.50  ,998,"2,402,664.50 CR"
28/12/2024,TRSF E-BANKING DB 2812/FTSCY/WS95051 3543000.00  OGStokis 13-19/12 BOGAJAYA MEGAH ABA  ,0,"3,543,000.00 DB"
28/12/2024,TRSF E-BANKING DB 2812/FTSCY/WS95051 14464130.00  OTKSby 16-22/12 DELAPAN JAYA CV  ,0,"14,464,130.00 DB"
28/12/2024,TRSF E-BANKING DB 2812/FTSCY/WS95051 880000.00  OTKSSby 16-22/12 BOGAJAYA INTERNASI  ,0,"880,000.00 DB"
28/12/2024,TRSF E-BANKING DB 2812/FTSCY/WS95051 13800548.00  OGSby 16-22/12 DELAPAN JAYA CV  ,0,"13,800,548.00 DB"
28/12/2024,TRSF E-BANKING DB 2812/FTSCY/WS95051 35633200.00  OGSby 16-22/12 MAJU JAYA CV  ,0,"35,633,200.00 DB"
28/12/2024,KR OTOMATIS SETORAN JEMPUTAN SMK27   ,973,"11,578,000.00 CR"
29/12/2024,KARTU KREDIT MID:000870072 LA CAFE  TGH:00001824002.00 ADM:00000023712.00  ,960,"1,800,290.00 CR"
29/12/2024,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    2642998.00 DDR:      13322.97  ,998,"2,629,675.03 CR"
29/12/2024,KR OTOMATIS TANGGAL :28/12 MID : 885000870072  LA CAFE QR :   10983989.00  DDR:      46549.93 ,998,"10,937,439.07 CR"
30/12/2024,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    3985002.00 DDR:      31477.52  ,998,"3,953,524.48 CR"
30/12/2024,KARTU KREDIT MID:000870072 LA CAFE  TGH:00000463998.00 ADM:00000006032.00  ,960,"457,966.00 CR"
30/12/2024,KR OTOMATIS TANGGAL :29/12 MID : 885000870072  LA CAFE QR :   12201992.00  DDR:      50677.94 ,998,"12,151,314.06 CR"
30/12/2024,TRSF E-BANKING DB 3012/ADSCY/0000100 24123000539744  AUTODEBET 9482004684-005  BCA FINANCE PT ,291,"6,466,300.00 DB"
30/12/2024,KR OTOMATIS SETORAN JEMPUTAN SMK28 29   ,973,"27,691,000.00 CR"
31/12/2024,TRSF E-BANKING DB 3112/FTSCY/WS95051 10000000.00  SMO MAJU JAYA CV  ,0,"10,000,000.00 DB"
31/12/2024,TRSF E-BANKING DB 3112/FTSCY/WS95051 31500000.00  OSNataru 24 MAJU JAYA CV  ,0,"31,500,000.00 DB"
31/12/2024,KARTU KREDIT MID:000870072 LA CAFE  TGH:00001819000.00 ADM:00000023647.00  ,960,"1,795,353.00 CR"
31/12/2024,KR OTOMATIS TANGGAL :30/12 MID : 885000870072  LA CAFE QR :   10531994.00  DDR:      42801.96 ,998,"10,489,192.04 CR"
31/12/2024,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    3488998.00 DDR:      13231.99  ,998,"3,475,766.01 CR"
31/12/2024,BIAYA ADM   ,0,"30,000.00 DB"
31/12/2024,CR KOREKSI BUNGA   ,0,58.97 CR
31/12/2024,BUNGA   ,0,"213,347.82 CR"
31/12/2024,PAJAK BUNGA   ,0,"42,681.36 DB"
1/1/2025,KR OTOMATIS TANGGAL :31/12 MID : 885000870072  LA CAFE QR :    6485985.00  DDR:      27323.89 ,998,"6,458,661.11 CR"
1/1/2025,TRSF E-BANKING DB 0101/FTSCY/WS95051 1000000.00  Des24 SVETA ULITSYA SETY  ,0,"1,000,000.00 DB"
1/1/2025,KARTU KREDIT MID:000870072 LA CAFE  TGH:00000522999.00 ADM:00000006799.00  ,960,"516,200.00 CR"
1/1/2025,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    2211001.00 DDR:      10992.00  ,998,"2,200,009.00 CR"
2/1/2025,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    2952998.00 DDR:      17893.49  ,998,"2,935,104.51 CR"
2/1/2025,KARTU KREDIT MID:000870072 LA CAFE  TGH:00000222000.00 ADM:00000002886.00  ,960,"219,114.00 CR"
2/1/2025,KR OTOMATIS TANGGAL :01/01 MID : 885000870072  LA CAFE QR :   11496983.00  DDR:      50260.90 ,998,"11,446,722.10 CR"
2/1/2025,KR OTOMATIS SETORAN JEMPUTAN SMK30 31 1   ,973,"27,756,000.00 CR"
3/1/2025,TRSF E-BANKING DB 0301/FTSCY/WS95051 3314000.00  OSSby 16-22/12 INNICO WIRAWAN SJA  ,0,"3,314,000.00 DB"
3/1/2025,KR OTOMATIS TANGGAL :02/01 MID : 885000870072  LA CAFE QR :   11357993.00  DDR:      47523.93 ,998,"11,310,469.07 CR"
3/1/2025,KARTU KREDIT MID:000870072 LA CAFE  TGH:00000249000.00 ADM:00000003237.00  ,960,"245,763.00 CR"
3/1/2025,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    2723001.00 DDR:      14148.49  ,998,"2,708,852.51 CR"
3/1/2025,KR OTOMATIS SETORAN JEMPUTAN SMK2   ,973,"15,809,000.00 CR"
4/1/2025,KARTU KREDIT MID:000870072 LA CAFE  TGH:00000905000.00 ADM:00000011765.00  ,960,"893,235.00 CR"
4/1/2025,KR OTOMATIS TANGGAL :03/01 MID : 885000870072  LA CAFE QR :   11481990.00  DDR:      47141.94 ,998,"11,434,848.06 CR"
4/1/2025,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    3452003.00 DDR:      22943.02  ,998,"3,429,059.98 CR"
4/1/2025,TRSF E-BANKING DB 0401/FTSCY/WS95051 13836000.00  OTKSby 23-29/12 DELAPAN JAYA CV  ,0,"13,836,000.00 DB"
4/1/2025,TRSF E-BANKING DB 0401/FTSCY/WS95051 1190000.00  OTKSSby 23-29/12 BOGAJAYA INTERNASI  ,0,"1,190,000.00 DB"
4/1/2025,TRSF E-BANKING DB 0401/FTSCY/WS95051 11924283.00  OGSby 23-29/12 DELAPAN JAYA CV  ,0,"11,924,283.00 DB"
4/1/2025,TRSF E-BANKING DB 0401/FTSCY/WS95051 36661177.00  OGSby 23-29/12 MAJU JAYA CV  ,0,"36,661,177.00 DB"
4/1/2025,KR OTOMATIS SETORAN JEMPUTAN SMK3   ,973,"16,001,000.00 CR"
5/1/2025,KARTU KREDIT MID:000870072 LA CAFE  TGH:00000832002.00 ADM:00000010816.00  ,960,"821,186.00 CR"
5/1/2025,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    2428999.00 DDR:      15143.99  ,998,"2,413,855.01 CR"
5/1/2025,KR OTOMATIS TANGGAL :04/01 MID : 885000870072  LA CAFE QR :    9442978.00  DDR:      39526.88 ,998,"9,403,451.12 CR"
6/1/2025,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    4485998.00 DDR:      27341.46  ,998,"4,458,656.54 CR"
6/1/2025,KARTU KREDIT MID:000870072 LA CAFE  TGH:00000334000.00 ADM:00000005119.00  ,960,"328,881.00 CR"
6/1/2025,KR OTOMATIS TANGGAL :05/01 MID : 885000870072  LA CAFE QR :   12683992.00  DDR:      53533.94 ,998,"12,630,458.06 CR"
6/1/2025,KR OTOMATIS SETORAN JEMPUTAN SMK4 5   ,973,"28,159,000.00 CR"
6/1/2025,TRSF E-BANKING DB 0601/FTSCY/WS95051 3000000.00  Rutin URSULA TJAHAJO  ,0,"3,000,000.00 DB"
6/1/2025,TRSF E-BANKING DB 0601/FTSCY/WS95051 135000.00  OGStokis 20-26/12 BOGAJAYA MEGAH ABA  ,0,"135,000.00 DB"
6/1/2025,TRSF E-BANKING DB 0601/FTLLG/0000100 1140383PT. BANK PE  TRANSFER VIA LLG REF NO PPU =MZSZ  Budi Utomo Santoso ,0,"93,684,000.00 DB"
6/1/2025,BA JASA E-BANKING 0601/DMCHG/0000100 BIAYA TRANSFER SME   ,0,"2,900.00 DB"
7/1/2025,KARTU KREDIT MID:000870072 LA CAFE  TGH:00000594000.00 ADM:00000008702.00  ,960,"585,298.00 CR"
7/1/2025,KR OTOMATIS TANGGAL :06/01 MID : 885000870072  LA CAFE QR :   10341989.00  DDR:      44319.93 ,998,"10,297,669.07 CR"
7/1/2025,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    2221998.00 DDR:      12096.48  ,998,"2,209,901.52 CR"
7/1/2025,TRSF E-BANKING DB 0701/FTSCY/WS95051 522000.00  Equipment BOGAJAYA MEGAH ABA  ,0,"522,000.00 DB"
7/1/2025,KR OTOMATIS SETORAN JEMPUTAN SMK6   ,973,"17,532,000.00 CR"
8/1/2025,KARTU KREDIT MID:000870072 LA CAFE  TGH:00001074000.00 ADM:00000013962.00  ,960,"1,060,038.00 CR"
8/1/2025,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    1179997.00 DDR:       7855.97  ,998,"1,172,141.03 CR"
8/1/2025,KR OTOMATIS TANGGAL :07/01 MID : 885000870072  LA CAFE QR :    9611988.00  DDR:      43551.91 ,998,"9,568,436.09 CR"
8/1/2025,TRSF E-BANKING DB 0801/FTSCY/WS95051 1308500.00  OGStokis 27-2/1 BOGAJAYA MEGAH ABA  ,0,"1,308,500.00 DB"
8/1/2025,KR OTOMATIS SETORAN JEMPUTAN SMK7   ,973,"14,695,000.00 CR"
8/1/2025,SWITCHING CR TRF BUDI JAYA  008  CB MENANGGA  ,998,"1,724,750.00 CR"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 5505340.00  OSSby 23-29/12 INNICO WIRAWAN SJA  ,0,"5,505,340.00 DB"
9/1/2025,KARTU KREDIT MID:000870072 LA CAFE  TGH:00001112001.00 ADM:00000015751.00  ,960,"1,096,250.00 CR"
9/1/2025,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    2376004.00 DDR:      15302.52  ,998,"2,360,701.48 CR"
9/1/2025,KR OTOMATIS TANGGAL :08/01 MID : 885000870072  LA CAFE QR :    9456994.00  DDR:      39284.93 ,998,"9,417,709.07 CR"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 603000.00  OTKS 30-5/1 BOGAJAYA INTERNASI  ,0,"603,000.00 DB"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 4774000.00  OTK 30-5/1 DELAPAN JAYA CV  ,0,"4,774,000.00 DB"
9/1/2025,TRSF E-BANKING DB 0901/FTLLG/0000100 0080017PT. BANK MA  TRANSFER VIA LLG REF NO PPU =PTKN  BPJS Kesehatan ,0,"10,221,226.00 DB"
9/1/2025,BA JASA E-BANKING 0901/DMCHG/0000100 BIAYA TRANSFER SME   ,0,"2,900.00 DB"
9/1/2025,KR OTOMATIS SETORAN JEMPUTAN SMK8   ,973,"20,509,000.00 CR"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 7173552.00  OGSby 30-5/1 DELAPAN JAYA CV  ,0,"7,173,552.00 DB"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 19295929.00  OGSby 30-5/1 MAJU JAYA CV  ,0,"19,295,929.00 DB"
9/1/2025,TRSF E-BANKING DB 0901/FTLLG/0000100 0080017PT. BANK MA  TRANSFER VIA LLG REF NO PPU =P2K6  PT. Budi Putra Bog ,0,"3,459,460.00 DB"
9/1/2025,BA JASA E-BANKING 0901/DMCHG/0000100 BIAYA TRANSFER SME   ,0,"2,900.00 DB"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 1445600.00  OO 30-5/1 BUDI PUTRA BOGAJAY  ,0,"1,445,600.00 DB"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 180050.00  OO 30-5/1 BUDI PUTRA BOGAJAY  ,0,"180,050.00 DB"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 55400.00  OO 30-5/1 BUDI PUTRA BOGAJAY  ,0,"55,400.00 DB"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 34931500.00  BSM 30-5/1 BUDI UTOMO SANTOSO  ,0,"34,931,500.00 DB"
9/1/2025,BYR VIA E-BANKING 09/01  95051 PENERIMAAN NEGARA  029604982408017  ,0,"18,022,000.00 DB"
10/1/2025,KARTU KREDIT MID:000870072 LA CAFE  TGH:00000928998.00 ADM:00000012798.00  ,960,"916,200.00 CR"
10/1/2025,TRSF E-BANKING DB 1001/FTSCY/WS95051 6380000.00  OSSby 30-5/1 Y DIAN ARISTYA AND  ,0,"6,380,000.00 DB"
10/1/2025,TRSF E-BANKING DB 1001/FTSCY/WS95051 690000.00  OSSby 30-5/1 CECELIA LANI LISTI  ,0,"690,000.00 DB"
10/1/2025,TRSF E-BANKING DB 1001/FTSCY/WS95051 6977500.00  OSSby 30-5/1 MAPAN JAYA CV  ,0,"6,977,500.00 DB"
10/1/2025,TRSF E-BANKING DB 1001/FTSCY/WS95051 1074000.00  OSSby 30-5/1 STEFEN PITER K  ,0,"1,074,000.00 DB"
10/1/2025,TRSF E-BANKING DB 1001/FTSCY/WS95051 5738000.00  OSSby 30-5/1 FANY WIDJAJA  ,0,"5,738,000.00 DB"
10/1/2025,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    1415003.00 DDR:       3975.49  ,998,"1,411,027.51 CR"
10/1/2025,KR OTOMATIS TANGGAL :09/01 MID : 885000870072  LA CAFE QR :    9376992.00  DDR:      39490.93 ,998,"9,337,501.07 CR"
10/1/2025,KR OTOMATIS SETORAN JEMPUTAN SMK9   ,973,"18,308,000.00 CR"
11/1/2025,TRSF E-BANKING DB 1101/FTSCY/WS95051 3000000.00  Rutin URSULA TJAHAJO  ,0,"3,000,000.00 DB"
11/1/2025,KARTU KREDIT MID:000870072 LA CAFE  TGH:00000522000.00 ADM:00000006786.00  ,960,"515,214.00 CR"
11/1/2025,KR OTOMATIS TANGGAL :10/01 MID : 885000870072  LA CAFE QR :    9163996.00  DDR:      39699.95 ,998,"9,124,296.05 CR"
11/1/2025,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    1477001.00 DDR:       7425.99  ,998,"1,469,575.01 CR"
11/1/2025,KR OTOMATIS SETORAN JEMPUTAN SMK10   ,973,"12,794,000.00 CR"
12/1/2025,KARTU KREDIT MID:000870072 LA CAFE  TGH:00001117000.00 ADM:00000014521.00  ,960,"1,102,479.00 CR"
12/1/2025,KR OTOMATIS TANGGAL :11/01 MID : 885000870072  LA CAFE QR :    7320999.00  DDR:      31254.95 ,998,"7,289,744.05 CR"
12/1/2025,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    1727001.00 DDR:       8498.00  ,998,"1,718,503.00 CR"
13/01/2025,KR OTOMATIS MID : 885000870072 LA CAFE  TGH:    1346998.00 DDR:       9194.48  ,998,"1,337,803.52 CR"
13/01/2025,KARTU KREDIT MID:000870072 LA CAFE  TGH:00000775000.00 ADM:00000010075.00  ,960,"764,925.00 CR"
13/01/2025,KR OTOMATIS TANGGAL :12/01 MID : 885000870072  LA CAFE QR :    9598989.00  DDR:      39364.92 ,998,"9,559,624.08 CR"
13/01/2025,KR OTOMATIS SETORAN JEMPUTAN SMK11 12   ,973,"29,545,000.00 CR"
