Informasi Rekening - Mutasi Rekening, , , 
,,,
No. rekening : 0140855855,,,
Nama : BUDI PUTRA BOGAJAYA PT,,,
Periode : 16/12/2024 - 14/01/2025,,,
Tanggal Transaksi,Keterangan,Cabang,Jumlah
30/12/2024,KR OTOMATIS MID : 885000988811 BAKMI GOCIT T1  TGH:     590000.00 DDR:        885.00  ,998,"589,115.00 CR"
30/12/2024,KR OTOMATIS TANGGAL :29/12 MID : 885000988811  BAKMI GOCIT T1 QR :    5682001.00  DDR:      23247.99 ,998,"5,658,753.01 CR"
30/12/2024,KR OTOMATIS SETORAN JEMPUTAN GCL28 29   ,973,"17,827,000.00 CR"
31/12/2024,TRSF E-BANKING DB 3112/FTSCY/WS95051 6000000.00  GB MAJU JAYA CV  ,0,"6,000,000.00 DB"
31/12/2024,KR OTOMATIS TANGGAL :30/12 MID : 885000988811  BAKMI GOCIT T1 QR :    5886998.00  DDR:      25812.98 ,998,"5,861,185.02 CR"
31/12/2024,KR OTOMATIS MID : 885000988811 BAKMI GOCIT T1  TGH:    1221999.00 DDR:       2623.49  ,998,"1,219,375.51 CR"
31/12/2024,BIAYA ADM   ,0,"30,000.00 DB"
1/1/2025,KR OTOMATIS TANGGAL :31/12 MID : 885000988811  BAKMI GOCIT T1 QR :    3849000.00  DDR:      14554.99 ,998,"3,834,445.01 CR"
1/1/2025,KR OTOMATIS MID : 885000988811 BAKMI GOCIT T1  TGH:     764000.00 DDR:       1146.00  ,998,"762,854.00 CR"
2/1/2025,KR OTOMATIS MID : 885000988811 BAKMI GOCIT T1  TGH:     711499.00 DDR:       1067.24  ,998,"710,431.76 CR"
2/1/2025,KARTU KREDIT MID:000988811 BAKMI GOCIT T1  TGH:00000335000.00 ADM:00000004355.00  ,960,"330,645.00 CR"
2/1/2025,KR OTOMATIS TANGGAL :01/01 MID : 885000988811  BAKMI GOCIT T1 QR :    6248003.00  DDR:      26194.01 ,998,"6,221,808.99 CR"
2/1/2025,KR OTOMATIS SETORAN JEMPUTAN GCL30 31 1   ,973,"11,678,000.00 CR"
3/1/2025,KR OTOMATIS TANGGAL :02/01 MID : 885000988811  BAKMI GOCIT T1 QR :    7334003.00  DDR:      28921.98 ,998,"7,305,081.02 CR"
3/1/2025,KARTU KREDIT MID:000988811 BAKMI GOCIT T1  TGH:00000496000.00 ADM:00000006448.00  ,960,"489,552.00 CR"
3/1/2025,KR OTOMATIS MID : 885000988811 BAKMI GOCIT T1  TGH:    1162000.00 DDR:       2984.00  ,998,"1,159,016.00 CR"
3/1/2025,KR OTOMATIS SETORAN JEMPUTAN GCL2   ,973,"7,575,000.00 CR"
4/1/2025,KARTU KREDIT MID:000988811 BAKMI GOCIT T1  TGH:00000349999.00 ADM:00000004550.00  ,960,"345,449.00 CR"
4/1/2025,KR OTOMATIS TANGGAL :03/01 MID : 885000988811  BAKMI GOCIT T1 QR :    5990000.00  DDR:      24599.99 ,998,"5,965,400.01 CR"
4/1/2025,KR OTOMATIS MID : 885000988811 BAKMI GOCIT T1  TGH:    1106998.00 DDR:       1660.48  ,998,"1,105,337.52 CR"
4/1/2025,TRSF E-BANKING DB 0401/FTSCY/WS95051 5165000.00  OTKSby 23-29/12 DELAPAN JAYA CV  ,0,"5,165,000.00 DB"
4/1/2025,TRSF E-BANKING DB 0401/FTSCY/WS95051 5651655.00  OGSby 23-29/12 DELAPAN JAYA CV  ,0,"5,651,655.00 DB"
4/1/2025,TRSF E-BANKING DB 0401/FTSCY/WS95051 24446847.00  OGSby 23-29/12 MAJU JAYA CV  ,0,"24,446,847.00 DB"
4/1/2025,KR OTOMATIS SETORAN JEMPUTAN GCL3   ,973,"5,593,000.00 CR"
5/1/2025,KARTU KREDIT MID:000988811 BAKMI GOCIT T1  TGH:00000323000.00 ADM:00000004199.00  ,960,"318,801.00 CR"
5/1/2025,KR OTOMATIS MID : 885000988811 BAKMI GOCIT T1  TGH:    1633001.00 DDR:       3580.00  ,998,"1,629,421.00 CR"
5/1/2025,KR OTOMATIS TANGGAL :04/01 MID : 885000988811  BAKMI GOCIT T1 QR :    5148000.00  DDR:      22441.98 ,998,"5,125,558.02 CR"
6/1/2025,KR OTOMATIS MID : 885000988811 BAKMI GOCIT T1  TGH:    1037001.00 DDR:       6426.00  ,998,"1,030,575.00 CR"
6/1/2025,KARTU KREDIT MID:000988811 BAKMI GOCIT T1  TGH:00000519001.00 ADM:00000006747.00  ,960,"512,254.00 CR"
6/1/2025,KR OTOMATIS TANGGAL :05/01 MID : 885000988811  BAKMI GOCIT T1 QR :    4725997.00  DDR:      19761.98 ,998,"4,706,235.02 CR"
6/1/2025,KR OTOMATIS SETORAN JEMPUTAN GCL4 5   ,973,"9,896,000.00 CR"
6/1/2025,TRSF E-BANKING DB 0601/FTLLG/0000100 1140383PT. BANK PE  TRANSFER VIA LLG REF NO PPU =MZV5  Budi Utomo Santoso ,0,"48,504,000.00 DB"
6/1/2025,BA JASA E-BANKING 0601/DMCHG/0000100 BIAYA TRANSFER SME   ,0,"2,900.00 DB"
7/1/2025,KARTU KREDIT MID:000988811 BAKMI GOCIT T1  TGH:00000186000.00 ADM:00000002418.00  ,960,"183,582.00 CR"
7/1/2025,KR OTOMATIS TANGGAL :06/01 MID : 885000988811  BAKMI GOCIT T1 QR :    4808000.00  DDR:      20943.99 ,998,"4,787,056.01 CR"
7/1/2025,KR OTOMATIS MID : 885000988811 BAKMI GOCIT T1  TGH:    1183500.00 DDR:       2918.49  ,998,"1,180,581.51 CR"
7/1/2025,TRSF E-BANKING DB 0701/FTSCY/WS95051 1790250.00  Equipment BOGAJAYA MEGAH ABA  ,0,"1,790,250.00 DB"
7/1/2025,TRSF E-BANKING DB 0701/FTSCY/WS95051 174000.00  Equipment BOGAJAYA MEGAH ABA  ,0,"174,000.00 DB"
7/1/2025,KR OTOMATIS SETORAN JEMPUTAN GCL6   ,973,"4,451,000.00 CR"
8/1/2025,KARTU KREDIT MID:000988811 BAKMI GOCIT T1  TGH:00000125001.00 ADM:00000001625.00  ,960,"123,376.00 CR"
8/1/2025,KR OTOMATIS MID : 885000988811 BAKMI GOCIT T1  TGH:     183999.00 DDR:        275.99  ,998,"183,723.01 CR"
8/1/2025,KR OTOMATIS TANGGAL :07/01 MID : 885000988811  BAKMI GOCIT T1 QR :    3526999.00  DDR:      13614.99 ,998,"3,513,384.01 CR"
8/1/2025,TRSF E-BANKING DB 0801/FTSCY/WS95051 624000.00  OGStokis 27-2/1 BOGAJAYA MEGAH ABA  ,0,"624,000.00 DB"
8/1/2025,KR OTOMATIS SETORAN JEMPUTAN GCL7   ,973,"3,549,000.00 CR"
9/1/2025,KR OTOMATIS MID : 885000988811 BAKMI GOCIT T1  TGH:    1118998.00 DDR:       1678.49  ,998,"1,117,319.51 CR"
9/1/2025,KR OTOMATIS TANGGAL :08/01 MID : 885000988811  BAKMI GOCIT T1 QR :    1427002.00  DDR:       6157.00 ,998,"1,420,845.00 CR"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 3903000.00  OTK 30-5/1 DELAPAN JAYA CV  ,0,"3,903,000.00 DB"
9/1/2025,KR OTOMATIS SETORAN JEMPUTAN GCL8   ,973,"5,361,000.00 CR"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 4129427.00  OGSby 30-5/1 DELAPAN JAYA CV  ,0,"4,129,427.00 DB"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 21019324.00  OGSby 30-5/1 MAJU JAYA CV  ,0,"21,019,324.00 DB"
9/1/2025,TRSF E-BANKING DB 0901/FTLLG/0000100 0080017PT. BANK MA  TRANSFER VIA LLG REF NO PPU =P2K4  PT. Budi Putra Bog ,0,"1,891,892.00 DB"
9/1/2025,BA JASA E-BANKING 0901/DMCHG/0000100 BIAYA TRANSFER SME   ,0,"2,900.00 DB"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 1680000.00  OO 30-5/1 BOGAJAYA INTERNASI  ,0,"1,680,000.00 DB"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 1942500.00  OO 30-5/1 BOGAJAYA INTERNASI  ,0,"1,942,500.00 DB"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 1470000.00  OO 30-5/1 BOGAJAYA INTERNASI  ,0,"1,470,000.00 DB"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 1732500.00  OO 30-5/1 BOGAJAYA INTERNASI  ,0,"1,732,500.00 DB"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 17269407.00  BSM 30-5/1 BUDI UTOMO SANTOSO  ,0,"17,269,407.00 DB"
10/1/2025,KR OTOMATIS MID : 885000988811 BAKMI GOCIT T1  TGH:     433001.00 DDR:        649.50  ,998,"432,351.50 CR"
10/1/2025,KR OTOMATIS SETORAN JEMPUTAN GCL9   ,973,"4,084,000.00 CR"
10/1/2025,TRSF E-BANKING DB 1001/FTSCY/WS95051 1790250.00  Equipment BOGAJAYA MEGAH ABA  ,0,"1,790,250.00 DB"
11/1/2025,KR OTOMATIS TANGGAL :10/01 MID : 885000988811  BAKMI GOCIT T1 QR :    1954001.00  DDR:       6192.00 ,998,"1,947,809.00 CR"
11/1/2025,KR OTOMATIS MID : 885000988811 BAKMI GOCIT T1  TGH:     895002.00 DDR:       1342.50  ,998,"893,659.50 CR"
11/1/2025,KR OTOMATIS SETORAN JEMPUTAN GCL10   ,973,"5,998,000.00 CR"
12/1/2025,KARTU KREDIT MID:000988811 BAKMI GOCIT T1  TGH:00000328000.00 ADM:00000004264.00  ,960,"323,736.00 CR"
12/1/2025,KR OTOMATIS TANGGAL :11/01 MID : 885000988811  BAKMI GOCIT T1 QR :     661999.00  DDR:       1985.99 ,998,"660,013.01 CR"
12/1/2025,KR OTOMATIS MID : 885000988811 BAKMI GOCIT T1  TGH:    1005999.00 DDR:       1508.99  ,998,"1,004,490.01 CR"
13/01/2025,KR OTOMATIS MID : 885000988811 BAKMI GOCIT T1  TGH:     463000.00 DDR:        694.50  ,998,"462,305.50 CR"
13/01/2025,KR OTOMATIS TANGGAL :12/01 MID : 885000988811  BAKMI GOCIT T1 QR :     487501.00  DDR:       1462.50 ,998,"486,038.50 CR"
13/01/2025,KR OTOMATIS SETORAN JEMPUTAN GCL11 12   ,973,"11,410,000.00 CR"
PEND,KR OTOMATIS MID : 885000988811 BAKMI GOCIT T1  TGH:     798000.00 DDR:       1197.00  ,998,"796,803.00 CR"
PEND,KR OTOMATIS TANGGAL :13/01 MID : 885000988811  BAKMI GOCIT T1 QR :    1509999.00  DDR:       4853.99 ,998,"1,505,145.01 CR"
PEND,TRSF E-BANKING DB 1401/FTSCY/WS95051 641500.00  OGStokis 3-9/1 BOGAJAYA MEGAH ABA  ,0,"641,500.00 DB"
PEND,KR OTOMATIS SETORAN JEMPUTAN GCL13   ,973,"4,556,000.00 CR"
