Informasi Rekening - Mutasi Rekening, , , 
,,,
No. rekening : 0142188188,,,
Nama : BOGAJAYA MEGAH ABADI PT,,,
Periode : 16/12/2024 - 14/01/2025,,,
Tanggal Transaksi,Keterangan,Cabang,Jumlah
23/12/2024,TRSF E-BANKING DB 2312/FTSCY/WS95051 69641400.00  PembSP BPN BOGA KASIH KARUNIA  ,0,"69,641,400.00 DB"
23/12/2024,TRSF E-BANKING DB 2312/FTSCY/WS95051 5494500.00  PembSP BPN BOGA KASIH KARUNIA  ,0,"5,494,500.00 DB"
23/12/2024,TRSF E-BANKING DB 2312/FTSCY/WS95051 7373940.00  PembSP BPN MAJU JAYA CV  ,0,"7,373,940.00 DB"
23/12/2024,TRSF E-BANKING DB 2312/FTLLG/0000100 0080017PT. BANK MA  TRANSFER VIA LLG REF NO PPU =F52B  PT. Putra Pangan S ,0,"4,490,000.00 DB"
23/12/2024,BA JASA E-BANKING 2312/DMCHG/0000100 BIAYA TRANSFER SME   ,0,"2,900.00 DB"
23/12/2024,KR OTOMATIS SETORAN JEMPUTAN SP21 22   ,973,"5,592,000.00 CR"
24/12/2024,TRSF E-BANKING DB 2412/FTSCY/WS95051 3000000.00  SP MAJU JAYA CV  ,0,"3,000,000.00 DB"
24/12/2024,KARTU KREDIT MID:001831918 SANDANG PANGAN T1  TGH:00000611000.00 ADM:00000007943.00  ,960,"603,057.00 CR"
24/12/2024,KR OTOMATIS TANGGAL :23/12 MID : 885001831918  SANDANG PANGAN T1 QR :    8792000.00  DDR:      37428.00 ,998,"8,754,572.00 CR"
24/12/2024,KR OTOMATIS MID : 885001831918 SANDANG PANGAN T1  TGH:    4472000.00 DDR:      26037.00  ,998,"4,445,963.00 CR"
24/12/2024,TRSF E-BANKING DB 2412/FTSCY/WS95051 11867480.00  PPN 11/24 MAJU JAYA CV  ,0,"11,867,480.00 DB"
24/12/2024,KR OTOMATIS SETORAN JEMPUTAN SP23   ,973,"3,477,000.00 CR"
24/12/2024,BI-FAST CR TRANSFER   DR 535 LUTHFI APRILIO GUN    ,0,"461,000.00 CR"
25/12/2024,KARTU KREDIT MID:001831918 SANDANG PANGAN T1  TGH:00000273000.00 ADM:00000003549.00  ,960,"269,451.00 CR"
25/12/2024,KR OTOMATIS TANGGAL :24/12 MID : 885001831918  SANDANG PANGAN T1 QR :    6418000.00  DDR:      28196.00 ,998,"6,389,804.00 CR"
25/12/2024,KR OTOMATIS MID : 885001831918 SANDANG PANGAN T1  TGH:    7809000.00 DDR:      62824.00  ,998,"7,746,176.00 CR"
25/12/2024,KR OTOMATIS SETORAN JEMPUTAN SP24   ,973,"1,931,000.00 CR"
26/12/2024,KR OTOMATIS MID : 885001831918 SANDANG PANGAN T1  TGH:    5165000.00 DDR:      37531.50  ,998,"5,127,468.50 CR"
26/12/2024,KARTU KREDIT MID:001831918 SANDANG PANGAN T1  TGH:00002203000.00 ADM:00000032685.00  ,960,"2,170,315.00 CR"
26/12/2024,KR OTOMATIS TANGGAL :25/12 MID : 885001831918  SANDANG PANGAN T1 QR :    4071000.00  DDR:      18775.00 ,998,"4,052,225.00 CR"
26/12/2024,KR OTOMATIS SETORAN JEMPUTAN SP25   ,973,"1,872,000.00 CR"
27/12/2024,KARTU KREDIT MID:001831918 SANDANG PANGAN T1  TGH:00001944000.00 ADM:00000025272.00  ,960,"1,918,728.00 CR"
27/12/2024,KR OTOMATIS MID : 885001831918 SANDANG PANGAN T1  TGH:    3115000.00 DDR:      21434.50  ,998,"3,093,565.50 CR"
27/12/2024,KR OTOMATIS TANGGAL :26/12 MID : 885001831918  SANDANG PANGAN T1 QR :    4588000.00  DDR:      16218.00 ,998,"4,571,782.00 CR"
27/12/2024,KR OTOMATIS SETORAN JEMPUTAN SP26   ,973,"772,000.00 CR"
28/12/2024,KR OTOMATIS TANGGAL :27/12 MID : 885001831918  SANDANG PANGAN T1 QR :    6842000.00  DDR:      28742.00 ,998,"6,813,258.00 CR"
28/12/2024,KR OTOMATIS MID : 885001831918 SANDANG PANGAN T1  TGH:    6406000.00 DDR:      59045.00  ,998,"6,346,955.00 CR"
28/12/2024,TRSF E-BANKING DB 2812/FTSCY/WS95051 44736900.00  OGStokis 13-19/12 BOGAJAYA MEGAH ABA  ,0,"44,736,900.00 DB"
28/12/2024,TRSF E-BANKING DB 2812/FTSCY/WS95051 34151899.00  OGSby 16-22/12 MAJU JAYA CV  ,0,"34,151,899.00 DB"
28/12/2024,KR OTOMATIS SETORAN JEMPUTAN SP27   ,973,"1,044,000.00 CR"
29/12/2024,KARTU KREDIT MID:001831918 SANDANG PANGAN T1  TGH:00000289000.00 ADM:00000005780.00  ,960,"283,220.00 CR"
29/12/2024,KR OTOMATIS MID : 885001831918 SANDANG PANGAN T1  TGH:    4672000.00 DDR:      18942.00  ,998,"4,653,058.00 CR"
29/12/2024,KR OTOMATIS TANGGAL :28/12 MID : 885001831918  SANDANG PANGAN T1 QR :    8156000.00  DDR:      31780.00 ,998,"8,124,220.00 CR"
30/12/2024,KR OTOMATIS MID : 885001831918 SANDANG PANGAN T1  TGH:    4239000.00 DDR:      25815.00  ,998,"4,213,185.00 CR"
30/12/2024,KARTU KREDIT MID:001831918 SANDANG PANGAN T1  TGH:00000248000.00 ADM:00000003224.00  ,960,"244,776.00 CR"
30/12/2024,KR OTOMATIS TANGGAL :29/12 MID : 885001831918  SANDANG PANGAN T1 QR :    7843000.00  DDR:      31747.00 ,998,"7,811,253.00 CR"
30/12/2024,KR OTOMATIS SETORAN JEMPUTAN SP28 29   ,973,"3,069,000.00 CR"
31/12/2024,TRSF E-BANKING DB 3112/FTSCY/WS95051 3000000.00  SP MAJU JAYA CV  ,0,"3,000,000.00 DB"
31/12/2024,KARTU KREDIT MID:001831918 SANDANG PANGAN T1  TGH:00000333000.00 ADM:00000008120.00  ,960,"324,880.00 CR"
31/12/2024,KR OTOMATIS TANGGAL :30/12 MID : 885001831918  SANDANG PANGAN T1 QR :    6394000.00  DDR:      22122.00 ,998,"6,371,878.00 CR"
31/12/2024,KR OTOMATIS MID : 885001831918 SANDANG PANGAN T1  TGH:    1981000.00 DDR:      12534.00  ,998,"1,968,466.00 CR"
31/12/2024,BIAYA ADM   ,0,"30,000.00 DB"
31/12/2024,CR KOREKSI BUNGA   ,0,195.90 CR
31/12/2024,BUNGA   ,0,"400,652.53 CR"
31/12/2024,PAJAK BUNGA   ,0,"80,169.69 DB"
1/1/2025,KR OTOMATIS TANGGAL :31/12 MID : 885001831918  SANDANG PANGAN T1 QR :    5435000.00  DDR:      24693.00 ,998,"5,410,307.00 CR"
1/1/2025,KARTU KREDIT MID:001831918 SANDANG PANGAN T1  TGH:00000564000.00 ADM:00000007332.00  ,960,"556,668.00 CR"
1/1/2025,KR OTOMATIS MID : 885001831918 SANDANG PANGAN T1  TGH:    1170000.00 DDR:      11700.00  ,998,"1,158,300.00 CR"
2/1/2025,KR OTOMATIS MID : 885001831918 SANDANG PANGAN T1  TGH:    6398000.00 DDR:      35105.50  ,998,"6,362,894.50 CR"
2/1/2025,KARTU KREDIT MID:001831918 SANDANG PANGAN T1  TGH:00000584000.00 ADM:00000007592.00  ,960,"576,408.00 CR"
2/1/2025,KR OTOMATIS TANGGAL :01/01 MID : 885001831918  SANDANG PANGAN T1 QR :    9592000.00  DDR:      38272.00 ,998,"9,553,728.00 CR"
2/1/2025,KR OTOMATIS SETORAN JEMPUTAN SP30 31 1   ,973,"5,798,000.00 CR"
3/1/2025,TRSF E-BANKING DB 0301/FTSCY/WS95051 5083800.00  OSSby 16-22/12 BOGA KASIH KARUNIA  ,0,"5,083,800.00 DB"
3/1/2025,KR OTOMATIS TANGGAL :02/01 MID : 885001831918  SANDANG PANGAN T1 QR :    6947000.00  DDR:      29637.00 ,998,"6,917,363.00 CR"
3/1/2025,KARTU KREDIT MID:001831918 SANDANG PANGAN T1  TGH:00000659000.00 ADM:00000008567.00  ,960,"650,433.00 CR"
3/1/2025,KR OTOMATIS MID : 885001831918 SANDANG PANGAN T1  TGH:    5261000.00 DDR:      15363.00  ,998,"5,245,637.00 CR"
3/1/2025,KR OTOMATIS SETORAN JEMPUTAN SP2   ,973,"2,332,000.00 CR"
4/1/2025,KARTU KREDIT MID:001831918 SANDANG PANGAN T1  TGH:00001267000.00 ADM:00000019705.00  ,960,"1,247,295.00 CR"
4/1/2025,KR OTOMATIS TANGGAL :03/01 MID : 885001831918  SANDANG PANGAN T1 QR :    9623000.00  DDR:      42021.00 ,998,"9,580,979.00 CR"
4/1/2025,KR OTOMATIS MID : 885001831918 SANDANG PANGAN T1  TGH:    2627000.00 DDR:      20643.00  ,998,"2,606,357.00 CR"
4/1/2025,TRSF E-BANKING DB 0401/FTSCY/WS95051 28913161.00  OGSby 23-29/12 MAJU JAYA CV  ,0,"28,913,161.00 DB"
4/1/2025,KR OTOMATIS SETORAN JEMPUTAN SP3   ,973,"411,000.00 CR"
5/1/2025,KARTU KREDIT MID:001831918 SANDANG PANGAN T1  TGH:00000372000.00 ADM:00000004836.00  ,960,"367,164.00 CR"
5/1/2025,KR OTOMATIS MID : 885001831918 SANDANG PANGAN T1  TGH:   10437000.00 DDR:      87013.00  ,998,"10,349,987.00 CR"
5/1/2025,KR OTOMATIS TANGGAL :04/01 MID : 885001831918  SANDANG PANGAN T1 QR :    7764000.00  DDR:      30512.00 ,998,"7,733,488.00 CR"
6/1/2025,KR OTOMATIS MID : 885001831918 SANDANG PANGAN T1  TGH:    4752000.00 DDR:      30435.00  ,998,"4,721,565.00 CR"
6/1/2025,KARTU KREDIT MID:001831918 SANDANG PANGAN T1  TGH:00005244000.00 ADM:00000068172.00  ,960,"5,175,828.00 CR"
6/1/2025,KR OTOMATIS TANGGAL :05/01 MID : 885001831918  SANDANG PANGAN T1 QR :   12367000.00  DDR:      51237.00 ,998,"12,315,763.00 CR"
6/1/2025,KR OTOMATIS SETORAN JEMPUTAN SP4 5   ,973,"4,857,000.00 CR"
6/1/2025,TRSF E-BANKING DB 0601/FTSCY/WS95051 71924105.00  OGStokis 20-26/12 BOGAJAYA MEGAH ABA  ,0,"71,924,105.00 DB"
7/1/2025,KARTU KREDIT MID:001831918 SANDANG PANGAN T1  TGH:00000917000.00 ADM:00000011921.00  ,960,"905,079.00 CR"
7/1/2025,KR OTOMATIS TANGGAL :06/01 MID : 885001831918  SANDANG PANGAN T1 QR :    5200000.00  DDR:      23870.00 ,998,"5,176,130.00 CR"
7/1/2025,KR OTOMATIS MID : 885001831918 SANDANG PANGAN T1  TGH:    7508000.00 DDR:      42448.50  ,998,"7,465,551.50 CR"
7/1/2025,SETORAN TUNAI   ,6670,"30,000.00 CR"
7/1/2025,TRSF E-BANKING DB 0701/FTSCY/WS95051 1790250.00  Equipment BOGAJAYA MEGAH ABA  ,0,"1,790,250.00 DB"
7/1/2025,KR OTOMATIS SETORAN JEMPUTAN SP6   ,973,"837,000.00 CR"
8/1/2025,KARTU KREDIT MID:001831918 SANDANG PANGAN T1  TGH:00002394000.00 ADM:00000031122.00  ,960,"2,362,878.00 CR"
8/1/2025,KR OTOMATIS MID : 885001831918 SANDANG PANGAN T1  TGH:    5132000.00 DDR:      23074.50  ,998,"5,108,925.50 CR"
8/1/2025,KR OTOMATIS TANGGAL :07/01 MID : 885001831918  SANDANG PANGAN T1 QR :    1530000.00  DDR:       6576.00 ,998,"1,523,424.00 CR"
8/1/2025,TRSF E-BANKING DB 0801/FTSCY/WS95051 29193380.00  OGStokis 27-2/1 BOGAJAYA MEGAH ABA  ,0,"29,193,380.00 DB"
8/1/2025,KR OTOMATIS SETORAN JEMPUTAN SP7   ,973,"444,000.00 CR"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 8691300.00  OSSby 23-29/12 BOGA KASIH KARUNIA  ,0,"8,691,300.00 DB"
9/1/2025,KARTU KREDIT MID:001831918 SANDANG PANGAN T1  TGH:00001345000.00 ADM:00000020684.00  ,960,"1,324,316.00 CR"
9/1/2025,KR OTOMATIS MID : 885001831918 SANDANG PANGAN T1  TGH:    1917000.00 DDR:      13849.00  ,998,"1,903,151.00 CR"
9/1/2025,KR OTOMATIS TANGGAL :08/01 MID : 885001831918  SANDANG PANGAN T1 QR :    5835000.00  DDR:      22389.00 ,998,"5,812,611.00 CR"
9/1/2025,KR OTOMATIS SETORAN JEMPUTAN SP8   ,973,"1,573,000.00 CR"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 27174162.00  OGSby 30-5/1 MAJU JAYA CV  ,0,"27,174,162.00 DB"
9/1/2025,TRSF E-BANKING DB 0901/FTLLG/0000100 0080017PT. BANK MA  TRANSFER VIA LLG REF NO PPU =P2F7  PT. BOGAJAYA MEGAH ,0,"450,451.00 DB"
9/1/2025,BA JASA E-BANKING 0901/DMCHG/0000100 BIAYA TRANSFER SME   ,0,"2,900.00 DB"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 511035.00  OO 30-5/1 BOGAJAYA MEGAH ABA  ,0,"511,035.00 DB"
9/1/2025,TRSF E-BANKING CR 0901/FTSCY/WS95051 3160049.00  OO 30-5/1 BOGAJAYA MEGAH ABA  ,0,"3,160,049.00 CR"
9/1/2025,TRSF E-BANKING CR 0901/FTSCY/WS95051 2389000.00  OO 30-5/1 BOGAJAYA MEGAH ABA  ,0,"2,389,000.00 CR"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 51240.00  OO 30-5/1 BOGAJAYA MEGAH ABA  ,0,"51,240.00 DB"
9/1/2025,TRSF E-BANKING CR 0901/FTSCY/WS95051 366398.00  OO 30-5/1 BOGAJAYA MEGAH ABA  ,0,"366,398.00 CR"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 2336429.00  OO 30-5/1 BOGAJAYA MEGAH ABA  ,0,"2,336,429.00 DB"
9/1/2025,TRSF E-BANKING CR 0901/FTSCY/WS95051 3974735.00  OO 30-5/1 BOGAJAYA MEGAH ABA  ,0,"3,974,735.00 CR"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 10450300.00  BSM 30-5/1 BUDI UTOMO SANTOSO  ,0,"10,450,300.00 DB"
10/1/2025,KARTU KREDIT MID:001831918 SANDANG PANGAN T1  TGH:00001743000.00 ADM:00000022659.00  ,960,"1,720,341.00 CR"
10/1/2025,TRSF E-BANKING DB 1001/FTSCY/WS95051 8924400.00  OSSby 30-5/1 BOGA KASIH KARUNIA  ,0,"8,924,400.00 DB"
10/1/2025,TRSF E-BANKING DB 1001/FTSCY/WS95051 65000.00  OSSby 30-5/1 CECELIA LANI LISTI  ,0,"65,000.00 DB"
10/1/2025,KR OTOMATIS MID : 885001831918 SANDANG PANGAN T1  TGH:    3995000.00 DDR:      30753.00  ,998,"3,964,247.00 CR"
10/1/2025,KR OTOMATIS TANGGAL :09/01 MID : 885001831918  SANDANG PANGAN T1 QR :    4477000.00  DDR:      15761.00 ,998,"4,461,239.00 CR"
10/1/2025,KR OTOMATIS SETORAN JEMPUTAN SP9   ,973,"526,000.00 CR"
11/1/2025,KARTU KREDIT MID:001831918 SANDANG PANGAN T1  TGH:00005945000.00 ADM:00000079994.00  ,960,"5,865,006.00 CR"
11/1/2025,KR OTOMATIS TANGGAL :10/01 MID : 885001831918  SANDANG PANGAN T1 QR :    5272000.00  DDR:      21202.00 ,998,"5,250,798.00 CR"
11/1/2025,KR OTOMATIS MID : 885001831918 SANDANG PANGAN T1  TGH:    4505000.00 DDR:      22780.00  ,998,"4,482,220.00 CR"
11/1/2025,KR OTOMATIS SETORAN JEMPUTAN SP10   ,973,"429,000.00 CR"
12/1/2025,KARTU KREDIT MID:001831918 SANDANG PANGAN T1  TGH:00001877000.00 ADM:00000024401.00  ,960,"1,852,599.00 CR"
12/1/2025,KR OTOMATIS TANGGAL :11/01 MID : 885001831918  SANDANG PANGAN T1 QR :    9682000.00  DDR:      38802.00 ,998,"9,643,198.00 CR"
12/1/2025,KR OTOMATIS MID : 885001831918 SANDANG PANGAN T1  TGH:    5170000.00 DDR:      12795.50  ,998,"5,157,204.50 CR"
13/01/2025,KR OTOMATIS MID : 885001831918 SANDANG PANGAN T1  TGH:    2677000.00 DDR:       8469.50  ,998,"2,668,530.50 CR"
13/01/2025,KARTU KREDIT MID:001831918 SANDANG PANGAN T1  TGH:00000849000.00 ADM:00000011037.00  ,960,"837,963.00 CR"
13/01/2025,KR OTOMATIS TANGGAL :12/01 MID : 885001831918  SANDANG PANGAN T1 QR :   14507000.00  DDR:      58889.00 ,998,"14,448,111.00 CR"
13/01/2025,KR OTOMATIS SETORAN JEMPUTAN SP11 12   ,973,"3,355,000.00 CR"
PEND,KARTU KREDIT MID:001831918 SANDANG PANGAN T1  TGH:00000637000.00 ADM:00000008281.00  ,960,"628,719.00 CR"
PEND,KR OTOMATIS MID : 885001831918 SANDANG PANGAN T1  TGH:    1528000.00 DDR:       2292.00  ,998,"1,525,708.00 CR"
PEND,KR OTOMATIS TANGGAL :13/01 MID : 885001831918  SANDANG PANGAN T1 QR :    4556000.00  DDR:      20718.00 ,998,"4,535,282.00 CR"
PEND,TRSF E-BANKING DB 1401/FTSCY/WS95051 25244660.00  OGStokis 3-9/1 BOGAJAYA MEGAH ABA  ,0,"25,244,660.00 DB"
PEND,KR OTOMATIS SETORAN JEMPUTAN SP13   ,973,"387,000.00 CR"
