Informasi Rekening - Mutasi Rekening, , , 
,,,
No. rekening : 1031665588,,,
Nama : BOGAJAYA INTERNASIONAL J,,,
Periode : 16/12/2024 - 14/01/2025,,,
Tanggal Transaksi,Keterangan,Cabang,Jumlah
19/12/2024,KR OTOMATIS MID : 885002092195 GLORIA JEANS COFFE  TGH:     857000.00 DDR:       1285.50  ,998,"855,714.50 CR"
19/12/2024,KR OTOMATIS TANGGAL :18/12 MID : 885002092195  GLORIA JEANS COFFE QR :    2706000.00  DDR:      10338.00 ,998,"2,695,662.00 CR"
19/12/2024,TRSF E-BANKING DB 1912/FTLLG/0000100 0080017PT. BANK MA  TRANSFER VIA LLG REF NO PPU =CTHX  BOGAJAYA INTERNASI ,0,"44,305,578.00 DB"
19/12/2024,BA JASA E-BANKING 1912/DMCHG/0000100 BIAYA TRANSFER SME   ,0,"2,900.00 DB"
19/12/2024,TRSF E-BANKING DB 1912/FTSCY/WS95051 4111000.00  OTKSby 9-15/12 DELAPAN JAYA CV  ,0,"4,111,000.00 DB"
19/12/2024,KR OTOMATIS SETORAN JEMPUTAN GJCT2 18   ,973,"1,900,000.00 CR"
20/12/2024,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00003887727.00 ADM:00000051985.00  ,960,"3,835,742.00 CR"
20/12/2024,TRSF E-BANKING DB 2012/FTSCY/WS95051 2465550.00  OSSby 9-15/12 INNICO WIRAWAN SJA  ,0,"2,465,550.00 DB"
20/12/2024,KR OTOMATIS MID : 885002092195 GLORIA JEANS COFFE  TGH:     373000.00 DDR:       2625.00  ,998,"370,375.00 CR"
20/12/2024,KR OTOMATIS TANGGAL :19/12 MID : 885002092195  GLORIA JEANS COFFE QR :    1865000.00  DDR:       6115.00 ,998,"1,858,885.00 CR"
20/12/2024,TRSF E-BANKING DB 2012/FTSCY/WS95051 270000.00  OTKSe 9-15/12 BOGAJAYA INTERNASI  ,0,"270,000.00 DB"
20/12/2024,TRSF E-BANKING DB 2012/FTSCY/WS95051 4550000.00  PassParkir Th25 MEIRANTI  ,0,"4,550,000.00 DB"
20/12/2024,KR OTOMATIS SETORAN JEMPUTAN GJCT2 19   ,973,"2,692,000.00 CR"
20/12/2024,KR OTOMATIS MID:002092195 GLORIA JEANS COFFE  REDEEM 191224   MID.002092195 ,960,"5,273.00 CR"
21/12/2024,KR OTOMATIS TANGGAL :20/12 MID : 885002092195  GLORIA JEANS COFFE QR :    3224000.00  DDR:      12914.00 ,998,"3,211,086.00 CR"
21/12/2024,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00002528741.00 ADM:00000032874.00  ,960,"2,495,867.00 CR"
21/12/2024,KR OTOMATIS MID : 885002092195 GLORIA JEANS COFFE  TGH:    1197000.00 DDR:       2628.50  ,998,"1,194,371.50 CR"
21/12/2024,KR OTOMATIS SETORAN JEMPUTAN GJCT2 20   ,973,"2,523,000.00 CR"
21/12/2024,KR OTOMATIS MID:002092195 GLORIA JEANS COFFE  REDEEM 201224   MID.002092195 ,960,"31,259.00 CR"
22/12/2024,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00001049000.00 ADM:00000016238.00  ,960,"1,032,762.00 CR"
22/12/2024,KR OTOMATIS MID : 885002092195 GLORIA JEANS COFFE  TGH:     821000.00 DDR:       4946.00  ,998,"816,054.00 CR"
22/12/2024,KR OTOMATIS TANGGAL :21/12 MID : 885002092195  GLORIA JEANS COFFE QR :    5942000.00  DDR:      22232.00 ,998,"5,919,768.00 CR"
23/12/2024,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00003172000.00 ADM:00000041236.00  ,960,"3,130,764.00 CR"
23/12/2024,KR OTOMATIS MID : 885002092195 GLORIA JEANS COFFE  TGH:    1023000.00 DDR:       5172.50  ,998,"1,017,827.50 CR"
23/12/2024,KR OTOMATIS TANGGAL :22/12 MID : 885002092195  GLORIA JEANS COFFE QR :    2980000.00  DDR:      10342.00 ,998,"2,969,658.00 CR"
23/12/2024,TRSF E-BANKING DB 2312/FTSCY/WS95051 981000.00  IKARI 11/24 IKARI SHODOKU INDO  ,0,"981,000.00 DB"
23/12/2024,TRSF E-BANKING DB 2312/FTSCY/WS95051 10512000.00  BSMPinj 16-29/12 BUDI UTOMO SANTOSO  ,0,"10,512,000.00 DB"
23/12/2024,KR OTOMATIS SETORAN JEMPUTAN GJCT2 21 22   ,973,"5,163,000.00 CR"
24/12/2024,TRSF E-BANKING DB 2412/FTSCY/WS95051 1500000.00  GJCT2 MAJU JAYA CV  ,0,"1,500,000.00 DB"
24/12/2024,TRSF E-BANKING DB 2412/FTSCY/WS95051 4000000.00  OSNataru 24 MAJU JAYA CV  ,0,"4,000,000.00 DB"
24/12/2024,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00001257000.00 ADM:00000016341.00  ,960,"1,240,659.00 CR"
24/12/2024,KR OTOMATIS TANGGAL :23/12 MID : 885002092195  GLORIA JEANS COFFE QR :    1868000.00  DDR:       7370.00 ,998,"1,860,630.00 CR"
24/12/2024,KR OTOMATIS MID : 885002092195 GLORIA JEANS COFFE  TGH:     632000.00 DDR:        948.00  ,998,"631,052.00 CR"
24/12/2024,TRSF E-BANKING DB 2412/FTSCY/WS95051 5434179.00  PPN 11/24 MAJU JAYA CV  ,0,"5,434,179.00 DB"
24/12/2024,KR OTOMATIS SETORAN JEMPUTAN GJCT2 23   ,973,"1,894,000.00 CR"
25/12/2024,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00000895000.00 ADM:00000011635.00  ,960,"883,365.00 CR"
25/12/2024,KR OTOMATIS TANGGAL :24/12 MID : 885002092195  GLORIA JEANS COFFE QR :    3038000.00  DDR:      11006.00 ,998,"3,026,994.00 CR"
25/12/2024,KR OTOMATIS MID : 885002092195 GLORIA JEANS COFFE  TGH:    1382000.00 DDR:       2073.00  ,998,"1,379,927.00 CR"
25/12/2024,KR OTOMATIS SETORAN JEMPUTAN GJCT2 24   ,973,"2,612,000.00 CR"
26/12/2024,KR OTOMATIS MID : 885002092195 GLORIA JEANS COFFE  TGH:     468000.00 DDR:        702.00  ,998,"467,298.00 CR"
26/12/2024,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00000702000.00 ADM:00000010547.00  ,960,"691,453.00 CR"
26/12/2024,KR OTOMATIS TANGGAL :25/12 MID : 885002092195  GLORIA JEANS COFFE QR :    2028000.00  DDR:       8312.00 ,998,"2,019,688.00 CR"
26/12/2024,KR OTOMATIS SETORAN JEMPUTAN GJCT2 25   ,973,"2,857,000.00 CR"
27/12/2024,KR OTOMATIS MID : 885002092195 GLORIA JEANS COFFE  TGH:     260000.00 DDR:        390.00  ,998,"259,610.00 CR"
27/12/2024,KR OTOMATIS TANGGAL :26/12 MID : 885002092195  GLORIA JEANS COFFE QR :    2057000.00  DDR:       8431.00 ,998,"2,048,569.00 CR"
27/12/2024,KR OTOMATIS SETORAN JEMPUTAN GJCT2 26   ,973,"1,728,000.00 CR"
28/12/2024,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00001176000.00 ADM:00000015288.00  ,960,"1,160,712.00 CR"
28/12/2024,KR OTOMATIS TANGGAL :27/12 MID : 885002092195  GLORIA JEANS COFFE QR :    5647000.00  DDR:      21523.00 ,998,"5,625,477.00 CR"
28/12/2024,KR OTOMATIS MID : 885002092195 GLORIA JEANS COFFE  TGH:     854000.00 DDR:       1791.00  ,998,"852,209.00 CR"
28/12/2024,TRSF E-BANKING DB 2812/FTSCY/WS95051 1492000.00  OGStokis 13-19/12 BOGAJAYA MEGAH ABA  ,0,"1,492,000.00 DB"
28/12/2024,TRSF E-BANKING DB 2812/FTSCY/WS95051 4492000.00  OTKSby 16-22/12 DELAPAN JAYA CV  ,0,"4,492,000.00 DB"
28/12/2024,TRSF E-BANKING DB 2812/FTSCY/WS95051 3343619.00  OGSby 16-22/12 DELAPAN JAYA CV  ,0,"3,343,619.00 DB"
28/12/2024,TRSF E-BANKING DB 2812/FTSCY/WS95051 14090135.00  OGSby 16-22/12 MAJU JAYA CV  ,0,"14,090,135.00 DB"
28/12/2024,KR OTOMATIS SETORAN JEMPUTAN GJCT2 27   ,973,"2,070,000.00 CR"
29/12/2024,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00000818000.00 ADM:00000010634.00  ,960,"807,366.00 CR"
29/12/2024,KR OTOMATIS MID : 885002092195 GLORIA JEANS COFFE  TGH:     405000.00 DDR:        930.50  ,998,"404,069.50 CR"
29/12/2024,KR OTOMATIS TANGGAL :28/12 MID : 885002092195  GLORIA JEANS COFFE QR :    1422000.00  DDR:       5794.00 ,998,"1,416,206.00 CR"
30/12/2024,KR OTOMATIS MID : 885002092195 GLORIA JEANS COFFE  TGH:     263000.00 DDR:       1363.50  ,998,"261,636.50 CR"
30/12/2024,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00001699000.00 ADM:00000022087.00  ,960,"1,676,913.00 CR"
30/12/2024,KR OTOMATIS TANGGAL :29/12 MID : 885002092195  GLORIA JEANS COFFE QR :    1658000.00  DDR:       6846.00 ,998,"1,651,154.00 CR"
30/12/2024,KR OTOMATIS SETORAN JEMPUTAN GJCT2 28 29   ,973,"2,199,000.00 CR"
31/12/2024,TRSF E-BANKING DB 3112/FTSCY/WS95051 1500000.00  GJCT2 MAJU JAYA CV  ,0,"1,500,000.00 DB"
31/12/2024,TRSF E-BANKING DB 3112/FTSCY/WS95051 4000000.00  OSNataru 24 MAJU JAYA CV  ,0,"4,000,000.00 DB"
31/12/2024,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00002067000.00 ADM:00000029287.00  ,960,"2,037,713.00 CR"
31/12/2024,KR OTOMATIS TANGGAL :30/12 MID : 885002092195  GLORIA JEANS COFFE QR :    1045000.00  DDR:       3897.00 ,998,"1,041,103.00 CR"
31/12/2024,KR OTOMATIS MID : 885002092195 GLORIA JEANS COFFE  TGH:     862000.00 DDR:       2857.00  ,998,"859,143.00 CR"
31/12/2024,BIAYA ADM   ,0,"30,000.00 DB"
31/12/2024,CR KOREKSI BUNGA   ,0,10.37 CR
31/12/2024,BUNGA   ,0,"46,616.03 CR"
31/12/2024,PAJAK BUNGA   ,0,"9,325.28 DB"
1/1/2025,KR OTOMATIS TANGGAL :31/12 MID : 885002092195  GLORIA JEANS COFFE QR :     991000.00  DDR:       3275.00 ,998,"987,725.00 CR"
1/1/2025,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00001189000.00 ADM:00000015457.00  ,960,"1,173,543.00 CR"
1/1/2025,KR OTOMATIS MID : 885002092195 GLORIA JEANS COFFE  TGH:     129000.00 DDR:       1290.00  ,998,"127,710.00 CR"
2/1/2025,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00000882000.00 ADM:00000011466.00  ,960,"870,534.00 CR"
2/1/2025,KR OTOMATIS TANGGAL :01/01 MID : 885002092195  GLORIA JEANS COFFE QR :     405000.00  DDR:       1557.00 ,998,"403,443.00 CR"
2/1/2025,KR OTOMATIS SETORAN JEMPUTAN GJCT2 30 31 1   ,973,"6,117,000.00 CR"
3/1/2025,TRSF E-BANKING DB 0301/FTSCY/WS95051 5902470.00  OSSby 16-22/12 INNICO WIRAWAN SJA  ,0,"5,902,470.00 DB"
3/1/2025,KR OTOMATIS TANGGAL :02/01 MID : 885002092195  GLORIA JEANS COFFE QR :     605000.00  DDR:       1815.00 ,998,"603,185.00 CR"
3/1/2025,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00001080000.00 ADM:00000014040.00  ,960,"1,065,960.00 CR"
3/1/2025,KR OTOMATIS MID : 885002092195 GLORIA JEANS COFFE  TGH:      70000.00 DDR:        700.00  ,998,"69,300.00 CR"
3/1/2025,KR OTOMATIS SETORAN JEMPUTAN GJCT2 2   ,973,"538,000.00 CR"
4/1/2025,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00000737000.00 ADM:00000011345.00  ,960,"725,655.00 CR"
4/1/2025,KR OTOMATIS TANGGAL :03/01 MID : 885002092195  GLORIA JEANS COFFE QR :    1035000.00  DDR:       4419.00 ,998,"1,030,581.00 CR"
4/1/2025,KR OTOMATIS MID : 885002092195 GLORIA JEANS COFFE  TGH:     602000.00 DDR:       3844.00  ,998,"598,156.00 CR"
4/1/2025,TRSF E-BANKING DB 0401/FTSCY/WS95051 2851492.00  OGSby 23-29/12 DELAPAN JAYA CV  ,0,"2,851,492.00 DB"
4/1/2025,TRSF E-BANKING DB 0401/FTSCY/WS95051 13219482.00  OGSby 23-29/12 MAJU JAYA CV  ,0,"13,219,482.00 DB"
4/1/2025,KR OTOMATIS SETORAN JEMPUTAN GJCT2 3   ,973,"1,954,000.00 CR"
5/1/2025,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00000448000.00 ADM:00000005824.00  ,960,"442,176.00 CR"
5/1/2025,KR OTOMATIS TANGGAL :04/01 MID : 885002092195  GLORIA JEANS COFFE QR :     676000.00  DDR:       2650.00 ,998,"673,350.00 CR"
6/1/2025,KR OTOMATIS MID : 885002092195 GLORIA JEANS COFFE  TGH:     155000.00 DDR:        232.50  ,998,"154,767.50 CR"
6/1/2025,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00000704000.00 ADM:00000009152.00  ,960,"694,848.00 CR"
6/1/2025,KR OTOMATIS TANGGAL :05/01 MID : 885002092195  GLORIA JEANS COFFE QR :    1054000.00  DDR:       4434.00 ,998,"1,049,566.00 CR"
6/1/2025,KR OTOMATIS SETORAN JEMPUTAN GJCT2 4 5   ,973,"2,344,000.00 CR"
6/1/2025,TRSF E-BANKING DB 0601/FTSCY/WS95051 3523000.00  OTKSby 23-29/12 DELAPAN JAYA CV  ,0,"3,523,000.00 DB"
6/1/2025,TRSF E-BANKING DB 0601/FTLLG/0000100 1140383PT. BANK PE  TRANSFER VIA LLG REF NO PPU =MZXS  Budi Utomo Santoso ,0,"21,610,000.00 DB"
6/1/2025,BA JASA E-BANKING 0601/DMCHG/0000100 BIAYA TRANSFER SME   ,0,"2,900.00 DB"
7/1/2025,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00000309000.00 ADM:00000004017.00  ,960,"304,983.00 CR"
7/1/2025,KR OTOMATIS TANGGAL :06/01 MID : 885002092195  GLORIA JEANS COFFE QR :     972000.00  DDR:       3338.00 ,998,"968,662.00 CR"
7/1/2025,KR OTOMATIS MID : 885002092195 GLORIA JEANS COFFE  TGH:     907000.00 DDR:       3485.50  ,998,"903,514.50 CR"
7/1/2025,KR OTOMATIS SETORAN JEMPUTAN GJCT2 6   ,973,"2,180,000.00 CR"
8/1/2025,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00001200000.00 ADM:00000015600.00  ,960,"1,184,400.00 CR"
8/1/2025,KR OTOMATIS MID : 885002092195 GLORIA JEANS COFFE  TGH:     196000.00 DDR:        294.00  ,998,"195,706.00 CR"
8/1/2025,KR OTOMATIS TANGGAL :07/01 MID : 885002092195  GLORIA JEANS COFFE QR :     402000.00  DDR:       1882.00 ,998,"400,118.00 CR"
8/1/2025,TRSF E-BANKING DB 0801/FTSCY/WS95051 261000.00  OGStokis 27-2/1 BOGAJAYA MEGAH ABA  ,0,"261,000.00 DB"
8/1/2025,KR OTOMATIS SETORAN JEMPUTAN GJCT2 7   ,973,"563,000.00 CR"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 2079310.00  OSSby 23-29/12 INNICO WIRAWAN SJA  ,0,"2,079,310.00 DB"
9/1/2025,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00000322000.00 ADM:00000004186.00  ,960,"317,814.00 CR"
9/1/2025,KR OTOMATIS TANGGAL :08/01 MID : 885002092195  GLORIA JEANS COFFE QR :     530000.00  DDR:       2086.00 ,998,"527,914.00 CR"
9/1/2025,SWITCHING CR TRF BUDI JAYA  008  CB DARMORAY  ,998,"2,172,000.00 CR"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 1487000.00  OTK 30-5/1 DELAPAN JAYA CV  ,0,"1,487,000.00 DB"
9/1/2025,KR OTOMATIS SETORAN JEMPUTAN GJCT2 8   ,973,"946,000.00 CR"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 4974180.00  OGSby 30-5/1 MAJU JAYA CV  ,0,"4,974,180.00 DB"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 381150.00  OO 30-5/1 BOGAJAYA MEGAH ABA  ,0,"381,150.00 DB"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 6495009.00  BSM 30-5/1 BUDI UTOMO SANTOSO  ,0,"6,495,009.00 DB"
10/1/2025,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00000892000.00 ADM:00000011596.00  ,960,"880,404.00 CR"
10/1/2025,TRSF E-BANKING DB 1001/FTSCY/WS95051 2781600.00  OSSby 30-5/1 INNICO WIRAWAN SJA  ,0,"2,781,600.00 DB"
10/1/2025,KR OTOMATIS TANGGAL :09/01 MID : 885002092195  GLORIA JEANS COFFE QR :    1112000.00  DDR:       4202.00 ,998,"1,107,798.00 CR"
10/1/2025,TRSF E-BANKING DB 1001/FTSCY/WS95051 1679468.00  OGSby 30-5/1 DELAPAN JAYA CV  ,0,"1,679,468.00 DB"
10/1/2025,KR OTOMATIS SETORAN JEMPUTAN GJCT2 9   ,973,"1,129,000.00 CR"
11/1/2025,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00001541000.00 ADM:00000022574.00  ,960,"1,518,426.00 CR"
11/1/2025,KR OTOMATIS TANGGAL :10/01 MID : 885002092195  GLORIA JEANS COFFE QR :    1802000.00  DDR:       6144.00 ,998,"1,795,856.00 CR"
11/1/2025,KR OTOMATIS MID : 885002092195 GLORIA JEANS COFFE  TGH:     391000.00 DDR:        586.50  ,998,"390,413.50 CR"
11/1/2025,KR OTOMATIS SETORAN JEMPUTAN GJCT2 10   ,973,"1,496,000.00 CR"
12/1/2025,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00000635000.00 ADM:00000008255.00  ,960,"626,745.00 CR"
12/1/2025,KR OTOMATIS TANGGAL :11/01 MID : 885002092195  GLORIA JEANS COFFE QR :    1637000.00  DDR:       6771.00 ,998,"1,630,229.00 CR"
12/1/2025,KR OTOMATIS MID : 885002092195 GLORIA JEANS COFFE  TGH:     205000.00 DDR:       2050.00  ,998,"202,950.00 CR"
13/01/2025,KR OTOMATIS MID : 885002092195 GLORIA JEANS COFFE  TGH:     569000.00 DDR:       1873.50  ,998,"567,126.50 CR"
13/01/2025,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00000609000.00 ADM:00000010314.00  ,960,"598,686.00 CR"
13/01/2025,KR OTOMATIS TANGGAL :12/01 MID : 885002092195  GLORIA JEANS COFFE QR :    1543000.00  DDR:       5535.00 ,998,"1,537,465.00 CR"
13/01/2025,KR OTOMATIS SETORAN JEMPUTAN GJCT2 11 12   ,973,"1,379,000.00 CR"
PEND,KARTU KREDIT MID:002092195 GLORIA JEANS COFFE  TGH:00002242000.00 ADM:00000029146.00  ,960,"2,212,854.00 CR"
PEND,KR OTOMATIS MID : 885002092195 GLORIA JEANS COFFE  TGH:     247000.00 DDR:        370.50  ,998,"246,629.50 CR"
PEND,KR OTOMATIS TANGGAL :13/01 MID : 885002092195  GLORIA JEANS COFFE QR :    1136000.00  DDR:       4008.00 ,998,"1,131,992.00 CR"
PEND,TRSF E-BANKING DB 1401/FTSCY/WS95051 951000.00  OGStokis 3-9/1 BOGAJAYA MEGAH ABA  ,0,"951,000.00 DB"
PEND,KR OTOMATIS SETORAN JEMPUTAN GJCT2 13   ,973,"659,000.00 CR"
