Informasi Rekening - Mutasi Rekening, , , 
,,,
No. rekening : 1033338787,,,
Nama : ANAK MAJU BAPAK JAYA PT,,,
Periode : 16/12/2024 - 14/01/2025,,,
Tanggal Transaksi,Keterangan,Cabang,Jumlah
28/12/2024,KR OTOMATIS MID : 885002446590 BAKMI GOCIT-KAI  TGH:     283000.00 DDR:       1181.00  ,998,"281,819.00 CR"
28/12/2024,TRSF E-BANKING DB 2812/FTSCY/WS95051 1925000.00  OTKSby 16-22/12 DELAPAN JAYA CV  ,0,"1,925,000.00 DB"
28/12/2024,TRSF E-BANKING DB 2812/FTSCY/WS95051 3024526.00  OGSby 16-22/12 DELAPAN JAYA CV  ,0,"3,024,526.00 DB"
28/12/2024,TRSF E-BANKING DB 2812/FTSCY/WS95051 12177606.00  OGSby 16-22/12 MAJU JAYA CV  ,0,"12,177,606.00 DB"
29/12/2024,KARTU KREDIT MID:002446590 BAKMI GOCIT-KAI  TGH:00000127000.00 ADM:00000001651.00  ,960,"125,349.00 CR"
29/12/2024,KR OTOMATIS MID : 885002446590 BAKMI GOCIT-KAI  TGH:     387600.00 DDR:       3876.00  ,998,"383,724.00 CR"
29/12/2024,KR OTOMATIS TANGGAL :28/12 MID : 885002446590  BAKMI GOCIT-KAI QR :    2484402.00  DDR:       9823.80 ,998,"2,474,578.20 CR"
30/12/2024,KR OTOMATIS MID : 885002446590 BAKMI GOCIT-KAI  TGH:     575000.00 DDR:        862.50  ,998,"574,137.50 CR"
30/12/2024,KR OTOMATIS TANGGAL :29/12 MID : 885002446590  BAKMI GOCIT-KAI QR :    3598200.00  DDR:      14759.00 ,998,"3,583,441.00 CR"
30/12/2024,SETORAN TUNAI  GKAI2724252829D  ES  ,6670,"4,876,000.00 CR"
31/12/2024,KR OTOMATIS TANGGAL :30/12 MID : 885002446590  BAKMI GOCIT-KAI QR :    1848600.00  DDR:       6839.00 ,998,"1,841,761.00 CR"
31/12/2024,KR OTOMATIS MID : 885002446590 BAKMI GOCIT-KAI  TGH:     343499.00 DDR:        515.24  ,998,"342,983.76 CR"
31/12/2024,SETORAN TUNAI   ,6710,"1,212,500.00 CR"
31/12/2024,BIAYA ADM   ,0,"30,000.00 DB"
1/1/2025,KR OTOMATIS TANGGAL :31/12 MID : 885002446590  BAKMI GOCIT-KAI QR :    1590298.00  DDR:       5734.88 ,998,"1,584,563.12 CR"
1/1/2025,KR OTOMATIS MID : 885002446590 BAKMI GOCIT-KAI  TGH:     397601.00 DDR:       1944.51  ,998,"395,656.49 CR"
1/1/2025,SETORAN VIA CDM 01/01  WSID:Z5PY1 ASMUITH   ,998,"1,850,000.00 CR"
1/1/2025,SETORAN VIA CDM 01/01  WSID:Z5PY1 ASMUITH   ,998,"150,000.00 CR"
2/1/2025,KR OTOMATIS MID : 885002446590 BAKMI GOCIT-KAI  TGH:     457000.00 DDR:       2946.50  ,998,"454,053.50 CR"
2/1/2025,KARTU KREDIT MID:002446590 BAKMI GOCIT-KAI  TGH:00000056000.00 ADM:00000000728.00  ,960,"55,272.00 CR"
2/1/2025,KR OTOMATIS TANGGAL :01/01 MID : 885002446590  BAKMI GOCIT-KAI QR :    3334499.00  DDR:      13812.49 ,998,"3,320,686.51 CR"
3/1/2025,KR OTOMATIS TANGGAL :02/01 MID : 885002446590  BAKMI GOCIT-KAI QR :    1690800.00  DDR:       7944.00 ,998,"1,682,856.00 CR"
3/1/2025,KARTU KREDIT MID:002446590 BAKMI GOCIT-KAI  TGH:00000217000.00 ADM:00000002821.00  ,960,"214,179.00 CR"
3/1/2025,KR OTOMATIS MID : 885002446590 BAKMI GOCIT-KAI  TGH:     285000.00 DDR:       1787.50  ,998,"283,212.50 CR"
3/1/2025,SETORAN TUNAI  GKAI31DES1JAN   ,6670,"2,883,000.00 CR"
3/1/2025,SETORAN TUNAI  GKAI2JAN   ,6670,"1,096,000.00 CR"
4/1/2025,KR OTOMATIS TANGGAL :03/01 MID : 885002446590  BAKMI GOCIT-KAI QR :    2110200.00  DDR:      10148.79 ,998,"2,100,051.21 CR"
4/1/2025,KR OTOMATIS MID : 885002446590 BAKMI GOCIT-KAI  TGH:     170000.00 DDR:       1147.50  ,998,"168,852.50 CR"
4/1/2025,TRSF E-BANKING DB 0401/FTSCY/WS95051 1765000.00  OTKSby 23-29/12 DELAPAN JAYA CV  ,0,"1,765,000.00 DB"
4/1/2025,TRSF E-BANKING DB 0401/FTSCY/WS95051 1489780.00  OGSby 23-29/12 DELAPAN JAYA CV  ,0,"1,489,780.00 DB"
4/1/2025,TRSF E-BANKING DB 0401/FTSCY/WS95051 7646074.00  OGSby 23-29/12 MAJU JAYA CV  ,0,"7,646,074.00 DB"
5/1/2025,KR OTOMATIS MID : 885002446590 BAKMI GOCIT-KAI  TGH:     279000.00 DDR:        418.50  ,998,"278,581.50 CR"
5/1/2025,KR OTOMATIS TANGGAL :04/01 MID : 885002446590  BAKMI GOCIT-KAI QR :    3919400.00  DDR:      16652.99 ,998,"3,902,747.01 CR"
6/1/2025,KR OTOMATIS MID : 885002446590 BAKMI GOCIT-KAI  TGH:     371000.00 DDR:        556.50  ,998,"370,443.50 CR"
6/1/2025,KR OTOMATIS TANGGAL :05/01 MID : 885002446590  BAKMI GOCIT-KAI QR :    3210800.00  DDR:      14085.60 ,998,"3,196,714.40 CR"
6/1/2025,SETORAN TUNAI  GKAI345JAN   ,6670,"5,999,000.00 CR"
7/1/2025,KR OTOMATIS TANGGAL :06/01 MID : 885002446590  BAKMI GOCIT-KAI QR :    1151400.00  DDR:       5489.00 ,998,"1,145,911.00 CR"
7/1/2025,KR OTOMATIS MID : 885002446590 BAKMI GOCIT-KAI  TGH:     116000.00 DDR:       1160.00  ,998,"114,840.00 CR"
7/1/2025,TRSF E-BANKING DB 0701/FTSCY/WS95051 348000.00  Equipment BOGAJAYA MEGAH ABA  ,0,"348,000.00 DB"
7/1/2025,SETORAN TUNAI  GKAI6JAN   ,6670,"1,453,000.00 CR"
8/1/2025,KR OTOMATIS MID : 885002446590 BAKMI GOCIT-KAI  TGH:     386000.00 DDR:       1021.00  ,998,"384,979.00 CR"
8/1/2025,KR OTOMATIS TANGGAL :07/01 MID : 885002446590  BAKMI GOCIT-KAI QR :     688199.00  DDR:       3230.18 ,998,"684,968.82 CR"
8/1/2025,TRSF E-BANKING DB 0801/FTSCY/WS95051 3000000.00  GC KAI BOGAJAYA MEGAH ABA  ,0,"3,000,000.00 DB"
8/1/2025,SETORAN TUNAI  GKAI7JAN   ,6670,"1,527,000.00 CR"
9/1/2025,KR OTOMATIS TANGGAL :08/01 MID : 885002446590  BAKMI GOCIT-KAI QR :     970698.00  DDR:       4219.48 ,998,"966,478.52 CR"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 1371000.00  OTK 30-5/1 DELAPAN JAYA CV  ,0,"1,371,000.00 DB"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 1396114.00  OGSby 30-5/1 DELAPAN JAYA CV  ,0,"1,396,114.00 DB"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 6065812.00  OGSby 30-5/1 MAJU JAYA CV  ,0,"6,065,812.00 DB"
9/1/2025,SETORAN TUNAI  GKAI8JAN   ,6670,"1,750,000.00 CR"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 10250800.00  BSM 30-5/1 BUDI UTOMO SANTOSO  ,0,"10,250,800.00 DB"
10/1/2025,KR OTOMATIS MID : 885002446590 BAKMI GOCIT-KAI  TGH:     238000.00 DDR:        357.00  ,998,"237,643.00 CR"
10/1/2025,KR OTOMATIS TANGGAL :09/01 MID : 885002446590  BAKMI GOCIT-KAI QR :     891000.00  DDR:       4119.00 ,998,"886,881.00 CR"
10/1/2025,SETORAN TUNAI  GKAI9JAN   ,6670,"847,000.00 CR"
11/1/2025,KR OTOMATIS TANGGAL :10/01 MID : 885002446590  BAKMI GOCIT-KAI QR :    1806500.00  DDR:       8559.50 ,998,"1,797,940.50 CR"
11/1/2025,KR OTOMATIS MID : 885002446590 BAKMI GOCIT-KAI  TGH:     176000.00 DDR:        264.00  ,998,"175,736.00 CR"
12/1/2025,KR OTOMATIS TANGGAL :11/01 MID : 885002446590  BAKMI GOCIT-KAI QR :    1654399.00  DDR:       6604.59 ,998,"1,647,794.41 CR"
12/1/2025,KR OTOMATIS MID : 885002446590 BAKMI GOCIT-KAI  TGH:     108000.00 DDR:       1080.00  ,998,"106,920.00 CR"
13/01/2025,KR OTOMATIS MID : 885002446590 BAKMI GOCIT-KAI  TGH:     382000.00 DDR:       2664.00  ,998,"379,336.00 CR"
13/01/2025,KR OTOMATIS TANGGAL :12/01 MID : 885002446590  BAKMI GOCIT-KAI QR :    1544699.00  DDR:       6369.09 ,998,"1,538,329.91 CR"
13/01/2025,TRSF E-BANKING DB 1301/FTLLG/0000100 0080017PT. BANK MA  TRANSFER VIA LLG REF NO PPU =RLGX  Bakmi Gocit ,0,"11,395,700.00 DB"
13/01/2025,BA JASA E-BANKING 1301/DMCHG/0000100 BIAYA TRANSFER SME   ,0,"2,900.00 DB"
13/01/2025,SETORAN TUNAI  GKAI10JAN   ,6670,"2,381,000.00 CR"
13/01/2025,SETORAN TUNAI  GKAI12JAN   ,6670,"1,540,000.00 CR"
13/01/2025,SETORAN TUNAI  GKAI11JAN   ,6670,"1,100,000.00 CR"
13/01/2025,KR OTOMATIS TOLAKAN KU =RLGX NO.REK TDK TERDAFT  BIAYA 0000000  ,0,"11,395,700.00 CR"
PEND,KARTU KREDIT MID:002446590 BAKMI GOCIT-KAI  TGH:00000116000.00 ADM:00000001508.00  ,960,"114,492.00 CR"
PEND,KR OTOMATIS MID : 885002446590 BAKMI GOCIT-KAI  TGH:      68000.00 DDR:        680.00  ,998,"67,320.00 CR"
PEND,KR OTOMATIS TANGGAL :13/01 MID : 885002446590  BAKMI GOCIT-KAI QR :    1706100.00  DDR:       6528.30 ,998,"1,699,571.70 CR"
PEND,SETORAN TUNAI  GKAI13JAN   ,6670,"1,079,000.00 CR"
