Informasi Rekening - Mutasi Rekening, , , 
,,,
No. rekening : 1037007889,,,
Nama : BOGAJAYA MEGAH ABADI PT,,,
Periode : 16/12/2024 - 14/01/2025,,,
Tanggal Transaksi,Keterangan,Cabang,Jumlah
24/12/2024,TRSF E-BANKING DB 2412/FTSCY/WS95051 222247.00  PPN 11/24 MAJU JAYA CV  ,0,"222,247.00 DB"
24/12/2024,SETORAN TUNAI  RA20DES   ,216,"2,786,000.00 CR"
24/12/2024,SETORAN TUNAI  RA23DES   ,216,"1,012,000.00 CR"
25/12/2024,KR OTOMATIS TANGGAL :24/12 MID : 885001160731  BOGAJAYA REST AREA QR :     498000.00  DDR:       2086.00 ,998,"495,914.00 CR"
25/12/2024,KR OTOMATIS MID : 885001160731 BOGAJAYA REST AREA  TGH:     225000.00 DDR:       1510.50  ,998,"223,489.50 CR"
25/12/2024,SETORAN VIA CDM 25/12  WSID:Z2531 ASMUITH   ,998,"1,200,000.00 CR"
26/12/2024,KR OTOMATIS MID : 885001160731 BOGAJAYA REST AREA  TGH:    1193500.00 DDR:       4637.75  ,998,"1,188,862.25 CR"
26/12/2024,KARTU KREDIT MID:001160731 BOGAJAYA REST AREA  TGH:00000602000.00 ADM:00000007826.00  ,960,"594,174.00 CR"
26/12/2024,KR OTOMATIS TANGGAL :25/12 MID : 885001160731  BOGAJAYA REST AREA QR :    2689500.00  DDR:      11449.50 ,998,"2,678,050.50 CR"
26/12/2024,SETORAN VIA CDM 26/12  WSID:Z2531 ASMUITH   ,998,"4,150,000.00 CR"
27/12/2024,KARTU KREDIT MID:001160731 BOGAJAYA REST AREA  TGH:00000360000.00 ADM:00000004680.00  ,960,"355,320.00 CR"
27/12/2024,KR OTOMATIS MID : 885001160731 BOGAJAYA REST AREA  TGH:    1075500.00 DDR:       4316.25  ,998,"1,071,183.75 CR"
27/12/2024,KR OTOMATIS TANGGAL :26/12 MID : 885001160731  BOGAJAYA REST AREA QR :    3076000.00  DDR:      13032.00 ,998,"3,062,968.00 CR"
27/12/2024,SETORAN TUNAI  RA26DES   ,6670,"3,796,500.00 CR"
28/12/2024,KR OTOMATIS TANGGAL :27/12 MID : 885001160731  BOGAJAYA REST AREA QR :    1595000.00  DDR:       6949.00 ,998,"1,588,051.00 CR"
28/12/2024,KR OTOMATIS MID : 885001160731 BOGAJAYA REST AREA  TGH:    1961000.00 DDR:      17952.50  ,998,"1,943,047.50 CR"
28/12/2024,TRSF E-BANKING DB 2812/FTSCY/WS95051 31909204.00  OGStokis 13-19/12 BOGAJAYA MEGAH ABA  ,0,"31,909,204.00 DB"
28/12/2024,TRSF E-BANKING DB 2812/FTSCY/WS95051 2331180.00  OGSby 16-22/12 MAJU JAYA CV  ,0,"2,331,180.00 DB"
29/12/2024,KARTU KREDIT MID:001160731 BOGAJAYA REST AREA  TGH:00000104000.00 ADM:00000001352.00  ,960,"102,648.00 CR"
29/12/2024,KR OTOMATIS MID : 885001160731 BOGAJAYA REST AREA  TGH:    1685500.00 DDR:       6213.00  ,998,"1,679,287.00 CR"
29/12/2024,KR OTOMATIS TANGGAL :28/12 MID : 885001160731  BOGAJAYA REST AREA QR :    1731000.00  DDR:       8137.00 ,998,"1,722,863.00 CR"
30/12/2024,KR OTOMATIS MID : 885001160731 BOGAJAYA REST AREA  TGH:     408000.00 DDR:       2023.00  ,998,"405,977.00 CR"
30/12/2024,KR OTOMATIS TANGGAL :29/12 MID : 885001160731  BOGAJAYA REST AREA QR :    1618500.00  DDR:       5203.50 ,998,"1,613,296.50 CR"
30/12/2024,SETORAN TUNAI  RA2724252829DES   ,6670,"10,074,000.00 CR"
31/12/2024,TRSF E-BANKING DB 3112/FTSCY/WS95051 500000.00  BRA BOGAJAYA MEGAH ABA  ,0,"500,000.00 DB"
31/12/2024,KARTU KREDIT MID:001160731 BOGAJAYA REST AREA  TGH:00000364000.00 ADM:00000007280.00  ,960,"356,720.00 CR"
31/12/2024,KR OTOMATIS TANGGAL :30/12 MID : 885001160731  BOGAJAYA REST AREA QR :     498000.00  DDR:       2226.00 ,998,"495,774.00 CR"
31/12/2024,KR OTOMATIS MID : 885001160731 BOGAJAYA REST AREA  TGH:    1257000.00 DDR:      10351.50  ,998,"1,246,648.50 CR"
31/12/2024,SETORAN TUNAI   ,6710,"904,000.00 CR"
31/12/2024,BIAYA ADM   ,0,"30,000.00 DB"
1/1/2025,KR OTOMATIS TANGGAL :31/12 MID : 885001160731  BOGAJAYA REST AREA QR :     983000.00  DDR:       4231.00 ,998,"978,769.00 CR"
1/1/2025,KR OTOMATIS MID : 885001160731 BOGAJAYA REST AREA  TGH:    1244000.00 DDR:      10935.50  ,998,"1,233,064.50 CR"
1/1/2025,SETORAN VIA CDM 01/01  WSID:Z5PZ1 ASMUITH   ,998,"1,150,000.00 CR"
2/1/2025,KR OTOMATIS MID : 885001160731 BOGAJAYA REST AREA  TGH:    1625000.00 DDR:       9016.50  ,998,"1,615,983.50 CR"
2/1/2025,KR OTOMATIS TANGGAL :01/01 MID : 885001160731  BOGAJAYA REST AREA QR :    1128000.00  DDR:       4882.00 ,998,"1,123,118.00 CR"
3/1/2025,KR OTOMATIS TANGGAL :02/01 MID : 885001160731  BOGAJAYA REST AREA QR :    1217000.00  DDR:       4981.00 ,998,"1,212,019.00 CR"
3/1/2025,KR OTOMATIS MID : 885001160731 BOGAJAYA REST AREA  TGH:     542000.00 DDR:       3184.50  ,998,"538,815.50 CR"
3/1/2025,SETORAN TUNAI  RA31DES1JAN   ,6670,"1,812,000.00 CR"
3/1/2025,SETORAN TUNAI  RA2JAN   ,6670,"2,121,000.00 CR"
4/1/2025,KARTU KREDIT MID:001160731 BOGAJAYA REST AREA  TGH:00000664000.00 ADM:00000008632.00  ,960,"655,368.00 CR"
4/1/2025,KR OTOMATIS TANGGAL :03/01 MID : 885001160731  BOGAJAYA REST AREA QR :    2042000.00  DDR:       9322.00 ,998,"2,032,678.00 CR"
4/1/2025,KR OTOMATIS MID : 885001160731 BOGAJAYA REST AREA  TGH:     306000.00 DDR:        459.00  ,998,"305,541.00 CR"
4/1/2025,TRSF E-BANKING DB 0401/FTSCY/WS95051 169000.00  40.3/SSA-INV/XII/2 SEMPANASURYA ABADI  ,0,"169,000.00 DB"
4/1/2025,TRSF E-BANKING DB 0401/FTSCY/WS95051 1531540.00  OGSby 23-29/12 MAJU JAYA CV  ,0,"1,531,540.00 DB"
5/1/2025,KR OTOMATIS MID : 885001160731 BOGAJAYA REST AREA  TGH:     855000.00 DDR:       4852.50  ,998,"850,147.50 CR"
5/1/2025,KR OTOMATIS TANGGAL :04/01 MID : 885001160731  BOGAJAYA REST AREA QR :    1236000.00  DDR:       5324.00 ,998,"1,230,676.00 CR"
6/1/2025,KR OTOMATIS MID : 885001160731 BOGAJAYA REST AREA  TGH:    1633000.00 DDR:       4948.50  ,998,"1,628,051.50 CR"
6/1/2025,KARTU KREDIT MID:001160731 BOGAJAYA REST AREA  TGH:00000308000.00 ADM:00000004004.00  ,960,"303,996.00 CR"
6/1/2025,KR OTOMATIS TANGGAL :05/01 MID : 885001160731  BOGAJAYA REST AREA QR :     392000.00  DDR:       1790.00 ,998,"390,210.00 CR"
6/1/2025,TRSF E-BANKING DB 0601/FTSCY/WS95051 43603740.00  OGStokis 20-26/12 BOGAJAYA MEGAH ABA  ,0,"43,603,740.00 DB"
6/1/2025,SETORAN TUNAI  RA345JAN   ,6670,"6,696,000.00 CR"
7/1/2025,KR OTOMATIS TANGGAL :06/01 MID : 885001160731  BOGAJAYA REST AREA QR :     840000.00  DDR:       4200.00 ,998,"835,800.00 CR"
7/1/2025,TRSF E-BANKING DB 0701/FTSCY/WS95051 1790250.00  Equipment BOGAJAYA MEGAH ABA  ,0,"1,790,250.00 DB"
7/1/2025,SETORAN TUNAI  RA6JAN   ,6670,"156,000.00 CR"
8/1/2025,KR OTOMATIS MID : 885001160731 BOGAJAYA REST AREA  TGH:     597000.00 DDR:       5970.00  ,998,"591,030.00 CR"
8/1/2025,KR OTOMATIS TANGGAL :07/01 MID : 885001160731  BOGAJAYA REST AREA QR :     672500.00  DDR:       3172.50 ,998,"669,327.50 CR"
8/1/2025,TRSF E-BANKING DB 0801/FTSCY/WS95051 12408000.00  OGStokis 27-2/1 BOGAJAYA MEGAH ABA  ,0,"12,408,000.00 DB"
8/1/2025,TRSF E-BANKING DB 0801/FTSCY/WS95051 500000.00  BRA BOGAJAYA MEGAH ABA  ,0,"500,000.00 DB"
8/1/2025,SETORAN TUNAI  RA7JAN   ,6670,"250,000.00 CR"
9/1/2025,KR OTOMATIS MID : 885001160731 BOGAJAYA REST AREA  TGH:     710000.00 DDR:       4031.50  ,998,"705,968.50 CR"
9/1/2025,KR OTOMATIS TANGGAL :08/01 MID : 885001160731  BOGAJAYA REST AREA QR :    1348000.00  DDR:       5566.00 ,998,"1,342,434.00 CR"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 402994.00  OGSby 30-5/1 MAJU JAYA CV  ,0,"402,994.00 DB"
9/1/2025,SETORAN TUNAI  RA8JAN   ,6670,"511,000.00 CR"
9/1/2025,TRSF E-BANKING DB 0901/FTSCY/WS95051 4354000.00  BSM 30-5/1 BUDI UTOMO SANTOSO  ,0,"4,354,000.00 DB"
10/1/2025,KR OTOMATIS MID : 885001160731 BOGAJAYA REST AREA  TGH:     270000.00 DDR:        405.00  ,998,"269,595.00 CR"
10/1/2025,KR OTOMATIS TANGGAL :09/01 MID : 885001160731  BOGAJAYA REST AREA QR :    1456000.00  DDR:       7280.00 ,998,"1,448,720.00 CR"
10/1/2025,SETORAN TUNAI  RA9JAN   ,6670,"1,248,000.00 CR"
11/1/2025,KR OTOMATIS TANGGAL :10/01 MID : 885001160731  BOGAJAYA REST AREA QR :     769000.00  DDR:       2791.00 ,998,"766,209.00 CR"
12/1/2025,KR OTOMATIS TANGGAL :11/01 MID : 885001160731  BOGAJAYA REST AREA QR :    1172000.00  DDR:       4884.00 ,998,"1,167,116.00 CR"
12/1/2025,KR OTOMATIS MID : 885001160731 BOGAJAYA REST AREA  TGH:    1485000.00 DDR:      12121.50  ,998,"1,472,878.50 CR"
13/01/2025,KR OTOMATIS MID : 885001160731 BOGAJAYA REST AREA  TGH:     713000.00 DDR:       7130.00  ,998,"705,870.00 CR"
13/01/2025,KR OTOMATIS TANGGAL :12/01 MID : 885001160731  BOGAJAYA REST AREA QR :     180000.00  DDR:        900.00 ,998,"179,100.00 CR"
13/01/2025,TRSF E-BANKING DB 1301/FTSCY/WS95051 4895100.00  40.1/SSA-INV/I/25 SEMPANASURYA ABADI  ,0,"4,895,100.00 DB"
13/01/2025,TRSF E-BANKING DB 1301/FTSCY/WS95051 3077617.00  40/SSA-INV/I/25 SEMPANASURYA ABADI  ,0,"3,077,617.00 DB"
13/01/2025,SETORAN TUNAI  RA10JAN   ,6670,"952,000.00 CR"
13/01/2025,SETORAN TUNAI  RA12JAN   ,6670,"1,084,000.00 CR"
13/01/2025,SETORAN TUNAI  RA11JAN   ,6670,"4,333,000.00 CR"
PEND,KARTU KREDIT MID:001160731 BOGAJAYA REST AREA  TGH:00000175000.00 ADM:00000002275.00  ,960,"172,725.00 CR"
PEND,KR OTOMATIS MID : 885001160731 BOGAJAYA REST AREA  TGH:    1450000.00 DDR:       6119.00  ,998,"1,443,881.00 CR"
PEND,KR OTOMATIS TANGGAL :13/01 MID : 885001160731  BOGAJAYA REST AREA QR :     825000.00  DDR:       4125.00 ,998,"820,875.00 CR"
PEND,TRSF E-BANKING DB 1401/FTSCY/WS95051 4145500.00  OGStokis 3-9/1 BOGAJAYA MEGAH ABA  ,0,"4,145,500.00 DB"
PEND,SETORAN TUNAI  RA13JAN   ,6670,"242,000.00 CR"
